@relation whatever

@attribute Participant numeric
@attribute FingersCount numeric
@attribute TouchArea numeric
@attribute SmallestInscribedCircleRadius numeric
@attribute MeanPairedDistance numeric
@attribute MedianPairedDistance numeric
@attribute MinPairedDistance numeric
@attribute MaxPairedDistance numeric
@attribute SDPairedDistance numeric
@attribute MeanCentroidVertexDistance numeric
@attribute MedianCentroidVertexDistance numeric
@attribute MinCentroidVertexDistance numeric
@attribute MaxCentroidVertexDistance numeric
@attribute SDCentroidVertexDistance numeric
@attribute MeanCircleCenterVertexDistance numeric
@attribute MedianCircleCenterVertexDistance numeric
@attribute MinCircleCenterVertexDistance numeric
@attribute MaxCircleCenterVertexDistance numeric
@attribute SDCircleCenterVertexDistance numeric
@attribute MeanAngleSuccessiveVertices numeric
@attribute MedianAngleSuccessiveVertices numeric
@attribute MinAngleSuccessiveVertices numeric
@attribute MaxAngleSuccessiveVertices numeric
@attribute SDAngleSuccessiveVertices numeric
@attribute class {Circle_3, Rectangle_5, Triangle_5, Rectangle_4, Square_5, Triangle_3, Triangle_4, Circle_5, Square_4, Circle_4, Rectangle_3, Square_3}

@data
4, 3, -3258.5, 50.24, 86.89, 87.71, 83.05, 89.89, 3.49, 50.16, 49.74, 48.42, 52.33, 1.99, 50.24, 50.24, 50.24, 50.24, 0, 2.09, 2.11, 2.02, 2.15, 0.07, Triangle_5
4, 3, -1429, 33.92, 58.09, 58.31, 51.89, 64.07, 6.09, 33.54, 33.66, 29.96, 36.99, 3.52, 33.92, 33.92, 33.92, 33.92, 0, 2.09, 2.11, 1.91, 2.27, 0.18, Triangle_3
4, 3, -1519, 34.76, 59.73, 62, 53.31, 63.89, 5.64, 34.5, 33.34, 32.13, 38.02, 3.11, 34.76, 34.76, 34.76, 34.76, 0, 2.09, 2.16, 1.9, 2.22, 0.17, Triangle_3
4, 3, -6902, 79.21, 132.28, 146.16, 98.02, 152.64, 29.84, 76.64, 70.28, 65.53, 94.12, 15.32, 79.21, 79.21, 79.21, 79.21, 0, 2.09, 2.3, 1.61, 2.37, 0.42, Circle_5
4, 3, -7266, 78.42, 132.92, 142.86, 107.52, 148.38, 22.17, 76.85, 72.07, 68.25, 90.24, 11.75, 78.42, 78.42, 78.42, 78.42, 0, 2.09, 2.24, 1.75, 2.3, 0.3, Circle_5
4, 3, -2892.5, 49.06, 83.36, 85.15, 70.83, 94.11, 11.74, 48.14, 47.72, 41.74, 54.97, 6.63, 49.06, 49.06, 49.06, 49.06, 0, 2.09, 2.14, 1.82, 2.32, 0.25, Circle_3
4, 3, -3620, 54.06, 92.59, 97.06, 80.4, 100.3, 10.68, 53.48, 51.24, 49.11, 60.09, 5.82, 54.06, 54.06, 54.06, 54.06, 0, 2.09, 2.18, 1.86, 2.24, 0.21, Circle_3
4, 3, -2354.5, 43.05, 74.14, 71.17, 71.03, 80.21, 5.26, 42.8, 44.59, 39.14, 44.66, 3.17, 43.05, 43.05, 43.05, 43.05, 0, 2.09, 2.03, 2.02, 2.23, 0.12, Triangle_4
4, 3, -2282, 42.17, 72.83, 74.3, 68.12, 76.06, 4.17, 42.05, 41.27, 40.19, 44.69, 2.35, 42.17, 42.17, 42.17, 42.17, 0, 2.09, 2.13, 1.98, 2.17, 0.1, Triangle_4
4, 3, -6765, 79.78, 130.84, 124.02, 109.4, 159.11, 25.55, 75.35, 81.1, 57.14, 87.83, 16.13, 79.78, 79.78, 79.78, 79.78, 0, 2.09, 2.02, 1.8, 2.46, 0.33, Square_5
4, 3, -5211.5, 81.07, 121.8, 106.85, 99.37, 159.18, 32.59, 69.61, 80.97, 43.77, 84.09, 22.43, 81.07, 81.07, 81.07, 81.07, 0, 2.09, 1.91, 1.77, 2.61, 0.45, Square_5
4, 3, -5664.5, 68.56, 116.65, 121.64, 98.01, 130.3, 16.72, 67.39, 65.29, 59.47, 77.42, 9.16, 68.56, 68.56, 68.56, 68.56, 0, 2.09, 2.18, 1.81, 2.3, 0.26, Circle_4
4, 3, -5676, 67.14, 115.42, 118.73, 103.58, 123.97, 10.59, 66.65, 65.06, 61.72, 73.18, 5.9, 67.14, 67.14, 67.14, 67.14, 0, 2.09, 2.15, 1.91, 2.22, 0.16, Circle_4
4, 3, -2430, 71.32, 91.59, 77.42, 70.71, 126.63, 30.53, 51.64, 63.31, 25.72, 65.88, 22.48, 71.32, 71.32, 71.32, 71.32, 0, 2.09, 1.87, 1.67, 2.74, 0.57, Rectangle_4
4, 3, -3155, 65.13, 95.93, 82, 79.16, 126.63, 26.62, 54.72, 64.87, 33.24, 66.04, 18.61, 65.13, 65.13, 65.13, 65.13, 0, 2.09, 1.86, 1.79, 2.63, 0.46, Rectangle_4
4, 3, -2661, 49.66, 81.71, 73.38, 72.78, 98.98, 14.96, 47.04, 52.5, 35.85, 52.77, 9.69, 49.66, 49.66, 49.66, 49.66, 0, 2.09, 1.93, 1.91, 2.45, 0.31, Square_3
4, 3, -2530, 47.92, 79.33, 72.69, 70.03, 95.27, 13.87, 45.69, 50.2, 35.43, 51.44, 8.9, 47.92, 47.92, 47.92, 47.92, 0, 2.09, 1.96, 1.89, 2.43, 0.29, Square_3
5, 3, -5847.5, 68.03, 116.98, 112.36, 111, 127.58, 9.2, 67.53, 70.37, 61.12, 71.09, 5.56, 68.03, 68.03, 68.03, 68.03, 0, 2.09, 2.03, 2.01, 2.25, 0.13, Circle_4
5, 3, -5032, 67.93, 113.09, 122.64, 84.15, 132.48, 25.54, 65.49, 61.67, 54.46, 80.35, 13.36, 67.93, 67.93, 67.93, 67.93, 0, 2.09, 2.27, 1.62, 2.4, 0.42, Circle_4
5, 3, -7395, 86.48, 141.59, 164.16, 92.91, 167.71, 42.19, 82.43, 71.93, 69.15, 106.2, 20.64, 86.48, 86.48, 86.48, 86.48, 0, 2.09, 2.41, 1.44, 2.44, 0.57, Square_5
5, 3, -6654, 88.22, 140.88, 169.01, 80.02, 173.61, 52.75, 82.63, 70.34, 66.5, 111.06, 24.69, 88.22, 88.22, 88.22, 88.22, 0, 2.09, 2.5, 1.25, 2.54, 0.73, Square_5
5, 3, -5040.5, 72.65, 118.18, 137.54, 75.01, 141.99, 37.45, 68.9, 60.24, 56.69, 89.77, 18.16, 72.65, 72.65, 72.65, 72.65, 0, 2.09, 2.42, 1.39, 2.47, 0.61, Square_4
5, 3, -5226, 72.79, 119.12, 138, 78, 141.35, 35.65, 69.35, 60.63, 58, 89.42, 17.43, 72.79, 72.79, 72.79, 72.79, 0, 2.09, 2.41, 1.43, 2.44, 0.57, Square_4
5, 3, -2122, 40.61, 70.18, 71.69, 66.12, 72.72, 3.55, 40.52, 39.69, 39.07, 42.8, 2, 40.61, 40.61, 40.61, 40.61, 0, 2.09, 2.13, 1.99, 2.16, 0.09, Rectangle_3
5, 3, -2498, 43.9, 75.99, 76.94, 74.01, 77.03, 1.72, 43.87, 43.33, 43.28, 45, 0.98, 43.9, 43.9, 43.9, 43.9, 0, 2.09, 2.12, 2.05, 2.12, 0.04, Rectangle_3
5, 3, -3724, 59.84, 98.92, 113.85, 68.36, 114.54, 26.47, 57.46, 50.14, 49.61, 72.64, 13.15, 59.84, 59.84, 59.84, 59.84, 0, 2.09, 2.38, 1.51, 2.39, 0.51, Square_3
5, 3, -3263.5, 56.68, 93.25, 106.96, 63.01, 109.79, 26.23, 54.22, 47.85, 45.67, 69.14, 12.97, 56.68, 56.68, 56.68, 56.68, 0, 2.09, 2.38, 1.48, 2.42, 0.53, Square_3
5, 3, -2071.5, 40.2, 69.39, 68.43, 66.07, 73.68, 3.9, 40.06, 40.7, 37.51, 41.97, 2.3, 40.2, 40.2, 40.2, 40.2, 0, 2.09, 2.07, 2.01, 2.2, 0.1, Triangle_3
5, 3, -1900, 39.46, 67.23, 64.66, 61.03, 76, 7.81, 38.8, 40.58, 33.39, 42.41, 4.77, 39.46, 39.46, 39.46, 39.46, 0, 2.09, 2.03, 1.93, 2.31, 0.2, Triangle_3
5, 3, -2495, 45.2, 77.04, 75.29, 69.01, 86.82, 9.04, 44.46, 45.86, 38.47, 49.05, 5.42, 45.2, 45.2, 45.2, 45.2, 0, 2.09, 2.06, 1.91, 2.31, 0.2, Rectangle_4
5, 3, -2825.5, 47.46, 81.46, 78.77, 76.01, 89.59, 7.18, 47.02, 48.76, 42.08, 50.21, 4.33, 47.46, 47.46, 47.46, 47.46, 0, 2.09, 2.04, 1.98, 2.26, 0.15, Rectangle_4
5, 3, -2846, 48.05, 82.18, 84.77, 71.4, 90.38, 9.75, 47.46, 46.36, 42.69, 53.34, 5.41, 48.05, 48.05, 48.05, 48.05, 0, 2.09, 2.16, 1.86, 2.27, 0.21, Triangle_4
5, 3, -2917, 47.89, 82.49, 80.52, 78.01, 88.96, 5.73, 47.62, 48.89, 43.75, 50.23, 3.42, 47.89, 47.89, 47.89, 47.89, 0, 2.09, 2.06, 2, 2.23, 0.12, Triangle_4
5, 3, -3762, 55.48, 94.7, 98.09, 81.22, 104.79, 12.14, 54.7, 53.26, 48.83, 62.01, 6.71, 55.48, 55.48, 55.48, 55.48, 0, 2.09, 2.17, 1.84, 2.28, 0.23, Rectangle_5
5, 3, -3630, 54.77, 93.34, 100.85, 77.78, 101.39, 13.48, 53.95, 49.99, 49.62, 62.23, 7.17, 54.77, 54.77, 54.77, 54.77, 0, 2.09, 2.24, 1.79, 2.25, 0.26, Rectangle_5
5, 3, -4072, 56.03, 97.01, 97.2, 95.04, 98.79, 1.89, 56.01, 55.91, 54.97, 57.14, 1.09, 56.03, 56.03, 56.03, 56.03, 0, 2.09, 2.1, 2.06, 2.13, 0.03, Triangle_5
5, 3, -3904.5, 54.89, 95.02, 94.41, 93.02, 97.62, 2.36, 54.86, 55.23, 53.34, 56.01, 1.37, 54.89, 54.89, 54.89, 54.89, 0, 2.09, 2.08, 2.06, 2.14, 0.04, Triangle_5
5, 3, -3507.5, 52.34, 90.34, 92.91, 83.86, 94.24, 5.65, 52.16, 50.77, 49.94, 55.77, 3.16, 52.34, 52.34, 52.34, 52.34, 0, 2.09, 2.15, 1.97, 2.17, 0.11, Circle_3
5, 3, -3456.5, 52.88, 90.54, 96.25, 78.09, 97.27, 10.79, 52.3, 49.28, 48.61, 59.02, 5.83, 52.88, 52.88, 52.88, 52.88, 0, 2.09, 2.21, 1.85, 2.23, 0.21, Circle_3
5, 3, -7585, 79.57, 135.28, 144.81, 111.45, 149.59, 20.78, 78.2, 73.5, 70.24, 90.84, 11.07, 79.57, 79.57, 79.57, 79.57, 0, 2.09, 2.23, 1.77, 2.28, 0.28, Circle_5
5, 3, -8535, 82.51, 141.69, 145.87, 126.24, 152.97, 13.84, 81.83, 79.86, 75.3, 90.32, 7.7, 82.51, 82.51, 82.51, 82.51, 0, 2.09, 2.15, 1.9, 2.23, 0.17, Circle_5
