TouchArea,SmallestInscribedCircleRadius,MeanPairedDistance,MedianPairedDistance,MinPairedDistance,MaxPairedDistance,SDPairedDistance,MeanCentroidVertexDistance,MedianCentroidVertexDistance,MinCentroidVertexDistance,MaxCentroidVertexDistance,MeanCircleCenterVertexDistance,MedianAngleSuccessiveVertices,MinAngleSuccessiveVertices,MaxAngleSuccessiveVertices,class
-4229.0,67.04,108.59,124.74,68.71,132.32,34.75,63.3,56.67,50.61,82.61,67.04,2.4,1.39,2.5,Circle_4
-1764.0,66.96,88.28,104.79,36.5,123.55,45.81,52.44,49.68,32.25,75.39,66.96,2.64,0.82,2.82,Rectangle_3
-4151.0,61.04,102.03,108.85,78.26,118.96,21.19,59.03,56.48,49.21,71.4,61.04,2.23,1.66,2.39,Triangle_5
-3414.0,53.54,90.74,91.76,77.03,103.45,13.24,52.4,52.54,44.73,59.92,53.54,2.13,1.82,2.33,Circle_3
-5089.0,82.97,127.43,147.41,69.12,165.76,51.32,74.74,68.94,53.27,102.0,82.97,2.47,1.18,2.64,Circle_5
-2754.0,49.22,82.39,82.38,68.0,96.8,14.4,47.55,48.54,38.66,55.47,49.22,2.11,1.78,2.39,Triangle_4
-5492.5,57.99,87.86,99.02,42.94,118.0,29.22,54.64,50.14,41.61,76.69,58.57,1.64,0.99,2.01,Square_3
-2866.5,49.31,83.32,82.98,71.01,95.96,12.48,48.09,49.01,40.34,54.92,49.31,2.1,1.83,2.35,Triangle_4
-4534.0,82.72,126.01,153.56,59.06,165.42,58.29,74.73,65.09,54.54,104.56,82.72,2.58,1.02,2.68,Circle_5
-2712.0,69.42,104.34,133.6,40.61,138.81,55.25,62.75,51.62,46.82,89.81,69.42,2.7,0.85,2.74,Rectangle_4
-2838.0,68.49,104.32,134.62,42.52,135.83,53.53,62.56,49.88,48.77,89.03,68.49,2.69,0.89,2.7,Rectangle_4
-1841.0,43.65,69.95,69.77,52.77,87.3,17.26,40.32,42.09,29.22,49.66,43.65,2.13,1.64,2.51,Triangle_3
-3409.0,84.61,124.78,163.42,41.73,169.2,71.99,75.85,61.49,56.04,110.01,84.61,2.76,0.72,2.8,Rectangle_5
-1796.5,37.36,64.56,64.66,61.4,67.62,3.11,37.27,37.28,35.48,39.07,37.36,2.1,2.01,2.18,Triangle_3
-6298.5,61.07,93.75,106.3,40.36,123.33,30.44,58.48,54.73,45.53,78.91,61.85,1.71,0.87,1.99,Square_3
-3766.5,81.77,122.26,154.55,48.76,163.47,63.8,73.36,61.75,53.55,104.79,81.77,2.68,0.86,2.74,Rectangle_5
-2258.0,57.21,86.45,100.21,45.28,113.88,36.31,50.78,47.13,35.3,69.9,57.21,2.49,1.13,2.67,Rectangle_3
-2385.0,54.39,85.19,98.27,48.55,108.76,32.16,49.86,45.6,36.82,67.18,54.39,2.44,1.24,2.6,Circle_3
-2334.5,58.54,88.7,104.56,44.78,116.76,38.53,52.26,47.55,36.88,72.36,58.54,2.52,1.09,2.67,Circle_3
-10755.0,81.35,126.4,135.79,43.42,173.95,47.82,79.67,71.71,63.29,111.96,84.19,1.7,0.65,2.24,Square_5
-4402.0,65.42,106.58,105.72,83.43,130.6,23.59,61.46,63.99,46.21,74.17,65.42,2.11,1.69,2.47,Circle_4
-3780.0,57.81,97.04,105.0,74.73,111.4,19.59,56.16,52.66,48.08,67.73,57.81,2.26,1.67,2.36,Triangle_5
-8581.5,73.98,115.07,118.94,41.4,160.7,44.61,72.57,64.52,58.44,102.8,77.33,1.66,0.64,2.33,Square_5
-6917.0,67.44,100.88,107.61,39.36,134.83,35.5,63.5,59.26,49.93,85.56,67.83,1.67,0.7,2.23,Square_4
-3138.0,55.31,91.15,104.01,62.29,107.15,25.04,52.97,47.03,44.61,67.26,55.31,2.37,1.49,2.42,Circle_3
-3278.5,56.61,92.97,102.2,65.07,111.63,24.62,53.93,50.49,43.33,67.97,56.61,2.31,1.53,2.45,Circle_3
-9523.0,71.73,120.46,128.81,39.36,171.9,49.6,75.84,65.2,60.21,112.76,78.9,1.69,0.63,2.28,Square_5
-9702.5,76.74,122.69,128.84,35.36,172.59,50.08,77.86,68.66,63.31,110.8,81.53,1.71,0.53,2.34,Square_5
-8284.0,70.73,108.73,123.35,41.63,139.18,36.93,68.1,65.88,49.78,90.87,72.72,1.72,0.73,2.11,Square_4
-7713.0,69.04,105.72,118.17,37.16,138.06,37.69,66.46,63.1,49.64,89.98,71.77,1.73,0.66,2.17,Square_4
-3851.5,81.85,122.27,152.9,50.45,163.48,62.43,73.17,62.51,52.83,104.17,81.85,2.66,0.89,2.74,Rectangle_5
-3411.0,81.53,120.61,154.84,44.1,162.89,66.38,72.83,60.53,53.03,104.92,81.53,2.72,0.79,2.78,Rectangle_5
-3823.5,61.11,99.49,99.33,77.13,122.0,22.44,57.38,59.44,43.13,69.56,61.11,2.13,1.68,2.48,Triangle_5
-4015.5,59.6,99.9,105.3,78.31,116.08,19.45,57.76,55.9,48.27,69.12,59.6,2.21,1.7,2.38,Triangle_5
-5009.0,53.97,84.27,91.29,34.71,110.98,27.23,53.01,50.09,43.68,68.15,54.84,1.7,0.77,2.12,Square_3
-3788.5,54.55,93.99,90.67,89.99,101.32,6.35,54.26,56.28,49.86,56.64,54.55,2.03,2.02,2.23,Square_3
-9401.0,75.11,118.78,126.24,41.4,165.21,45.63,74.84,66.59,59.75,106.42,78.86,1.68,0.65,2.27,Square_5
-9197.0,70.97,118.15,122.05,39.45,163.38,44.26,75.02,67.77,64.09,100.47,76.4,1.69,0.6,2.29,Square_5
-2914.5,69.19,104.19,129.08,45.19,138.29,51.3,62.12,53.41,45.07,87.9,69.19,2.63,0.94,2.71,Rectangle_4
-2495.0,66.4,99.32,125.4,39.81,132.74,51.66,59.57,50.21,43.46,85.05,66.4,2.67,0.87,2.74,Rectangle_4
-3866.0,83.1,125.46,163.86,47.54,164.98,67.48,75.63,59.73,58.69,108.46,83.1,2.72,0.83,2.73,Rectangle_5
-3350.0,82.34,122.01,159.3,42.06,164.68,69.3,74.01,60.0,54.94,107.1,82.34,2.75,0.74,2.79,Rectangle_5
-2671.0,48.5,81.1,79.63,68.07,95.6,13.83,46.78,48.54,37.72,54.09,48.5,2.08,1.81,2.4,Triangle_4
-3030.0,50.06,85.07,81.39,76.94,96.88,10.46,49.08,51.62,41.77,53.85,50.06,2.03,1.93,2.33,Triangle_4
-4614.0,82.63,124.54,145.38,63.79,164.45,53.47,73.26,67.57,50.95,101.27,82.63,2.5,1.1,2.68,Circle_5
-8976.0,80.18,126.76,149.77,37.8,170.33,53.58,82.72,84.79,68.59,92.71,84.0,1.69,0.43,2.48,Circle_5
-2744.5,68.61,99.8,116.91,47.85,134.63,45.85,58.87,54.94,39.15,82.53,68.61,2.54,1.02,2.73,Circle_4
-4364.5,68.36,110.24,123.98,70.83,135.92,34.65,64.16,59.26,49.78,83.45,68.36,2.37,1.41,2.51,Circle_4
-4309.0,66.68,107.86,116.36,74.3,132.92,30.22,62.53,60.41,47.67,79.51,66.68,2.28,1.5,2.5,Circle_4
-4335.0,66.8,107.85,114.04,76.16,133.36,29.1,62.42,61.61,46.93,78.73,66.8,2.24,1.54,2.5,Circle_4
-7750.0,66.47,105.06,114.76,43.1,141.4,35.57,65.85,60.56,52.8,89.49,68.7,1.69,0.79,2.12,Square_4
-7519.0,68.18,103.31,112.33,43.57,138.25,34.15,64.77,60.01,52.32,86.73,68.69,1.68,0.8,2.12,Square_4
-2161.0,55.55,85.12,101.83,42.45,111.09,37.24,50.25,44.61,36.52,69.62,55.55,2.54,1.08,2.66,Rectangle_3
-1884.5,58.2,86.03,106.79,35.47,115.83,44.02,51.45,44.65,36.38,73.32,58.2,2.65,0.88,2.75,Rectangle_3
-3967.5,65.92,104.31,106.79,74.33,131.8,28.81,60.22,61.81,42.8,76.03,65.92,2.19,1.55,2.54,Triangle_5
-3953.5,63.33,102.21,103.95,76.12,126.57,25.27,59.0,60.39,43.69,72.92,63.33,2.17,1.62,2.5,Triangle_5
-2841.0,49.28,83.01,79.88,72.62,96.54,12.27,47.88,50.34,39.42,53.88,49.28,2.04,1.87,2.37,Triangle_4
-2538.0,46.46,78.42,77.42,67.23,90.61,11.72,45.25,46.51,37.74,51.52,46.46,2.09,1.84,2.36,Triangle_4
-5556.0,66.3,114.02,110.68,107.2,124.2,8.98,65.82,67.97,59.68,69.81,66.3,2.05,1.99,2.25,Square_4
-4667.5,67.6,109.71,105.42,88.62,135.09,23.53,63.17,67.57,46.76,75.18,67.6,2.06,1.75,2.48,Square_4
-3083.5,53.42,88.21,87.8,70.72,106.1,17.69,50.89,52.5,39.67,60.49,53.42,2.11,1.73,2.44,Square_3
-3885.0,56.43,96.27,98.99,82.73,107.07,12.4,55.6,54.59,49.24,62.97,56.43,2.15,1.84,2.29,Square_3
-4009.5,81.52,123.38,155.6,51.55,163.01,62.32,73.82,61.69,54.94,104.83,81.52,2.66,0.91,2.72,Rectangle_5
-3656.0,80.08,120.34,153.1,47.76,160.15,62.95,72.26,60.02,53.53,103.22,80.08,2.68,0.86,2.74,Rectangle_5
-1833.5,58.15,85.09,104.75,35.36,115.16,43.38,50.82,44.78,35.25,72.43,58.15,2.64,0.89,2.76,Rectangle_3
-1912.0,55.27,82.89,100.24,38.28,110.17,38.96,49.16,43.66,34.78,69.05,55.27,2.58,1.0,2.71,Rectangle_3
-1793.5,56.61,84.79,107.91,33.24,113.22,44.72,50.95,42.43,37.54,72.89,56.61,2.69,0.85,2.74,Rectangle_3
-2144.0,55.56,85.99,107.28,40.2,110.48,39.68,51.06,42.34,39.5,71.35,55.56,2.61,1.02,2.65,Rectangle_3
-3538.5,82.95,124.1,164.35,43.42,164.54,69.87,75.23,58.6,58.42,108.67,82.95,2.76,0.76,2.76,Circle_5
-3405.0,80.47,120.67,159.25,43.1,159.66,67.18,73.05,57.09,56.71,105.33,80.47,2.75,0.78,2.75,Circle_5
-3204.5,76.83,115.61,152.0,42.54,152.28,63.28,69.83,54.66,54.41,100.43,76.83,2.74,0.8,2.74,Rectangle_4
-3041.0,72.46,108.6,136.31,44.64,144.84,55.55,65.02,55.14,47.34,92.57,72.46,2.66,0.89,2.73,Rectangle_4
-4213.0,49.65,83.97,89.2,38.29,115.25,30.56,53.32,56.4,38.2,62.27,54.76,1.63,0.62,2.41,Circle_3
-2532.5,55.88,88.47,107.07,47.85,110.48,35.21,52.04,44.13,41.24,70.75,55.88,2.52,1.19,2.57,Circle_3
-4060.0,60.91,101.1,103.73,79.25,120.33,20.67,58.4,58.46,46.67,70.08,60.91,2.17,1.7,2.42,Triangle_5
-4085.0,60.11,100.55,102.2,81.39,118.07,18.39,58.07,58.39,47.38,68.43,60.11,2.14,1.75,2.39,Triangle_5
-2858.5,54.12,86.69,82.71,69.12,108.23,19.85,49.87,53.89,35.78,59.94,54.12,2.05,1.73,2.51,Square_3
-4279.5,45.99,78.69,83.03,38.08,109.86,27.39,49.07,43.17,40.02,69.9,50.49,1.61,0.92,2.16,Square_3
-6987.0,60.71,100.57,104.6,43.14,136.49,33.32,63.32,58.16,54.12,82.86,64.49,1.66,0.78,2.19,Square_4
-6688.5,64.3,98.88,100.11,44.6,137.62,32.96,62.16,56.29,53.42,82.64,66.72,1.63,0.81,2.2,Square_4
-3445.0,82.54,123.19,162.54,42.54,164.47,69.84,74.74,58.97,57.16,108.08,82.54,2.76,0.75,2.77,Circle_5
-3234.5,85.2,123.87,161.64,40.16,169.81,72.61,75.42,62.15,54.42,109.7,85.2,2.77,0.69,2.82,Circle_5
-9521.0,69.69,118.84,124.25,44.69,165.7,43.42,74.87,66.49,62.84,103.68,76.32,1.67,0.7,2.24,Square_5
-8813.5,67.01,115.82,121.69,35.61,163.48,45.83,73.35,64.24,61.27,103.64,74.57,1.71,0.58,2.29,Square_5
-5115.0,52.55,84.12,92.8,38.42,105.08,24.86,52.63,52.27,40.93,65.02,54.85,1.7,0.86,2.02,Square_3
-5144.0,54.14,84.64,94.49,38.21,108.27,25.92,52.93,51.38,41.09,67.89,55.64,1.69,0.86,2.05,Square_3
-2772.0,54.26,86.67,89.64,61.85,108.52,23.48,50.08,50.74,36.43,63.07,54.26,2.21,1.55,2.53,Triangle_4
-2746.5,50.43,83.4,85.21,65.07,99.92,17.5,48.17,48.51,38.01,57.98,50.43,2.16,1.69,2.43,Triangle_4
-2210.0,41.78,71.92,74.73,65.0,76.03,6.03,41.53,40.03,39.21,45.34,41.78,2.17,1.92,2.19,Triangle_3
-1974.0,39.24,67.75,69.86,63.07,70.33,4.06,39.12,37.96,37.67,41.73,39.24,2.15,1.97,2.16,Triangle_3
-9471.0,83.36,121.49,126.84,36.69,166.39,47.87,77.26,70.65,62.19,105.56,83.5,1.7,0.53,2.35,Square_5
-10114.5,83.51,122.79,130.83,43.97,167.91,45.74,77.38,70.31,61.25,107.66,83.76,1.68,0.66,2.26,Square_5
-3062.5,68.12,103.39,125.0,49.04,136.12,47.39,61.24,54.0,44.13,85.57,68.12,2.57,1.03,2.68,Circle_4
-2730.5,67.93,100.97,123.2,44.55,135.16,49.22,60.07,53.05,42.24,84.92,67.93,2.61,0.95,2.73,Circle_4
-2431.0,56.12,86.81,99.2,49.04,112.18,33.34,50.78,47.3,36.37,68.67,56.12,2.44,1.23,2.62,Circle_3
-2453.0,55.35,86.81,101.41,48.41,110.6,33.57,50.9,45.79,38.04,68.87,55.35,2.47,1.22,2.6,Circle_3
-7311.5,56.12,102.85,108.31,41.62,144.31,35.69,64.56,57.37,54.71,88.79,64.5,1.68,0.77,2.15,Square_4
-6891.0,54.19,101.99,104.48,35.51,145.79,38.32,64.45,56.82,54.95,89.23,63.98,1.69,0.64,2.26,Square_4
-2720.0,67.76,101.86,127.39,42.72,135.47,51.38,60.9,51.78,44.41,86.5,67.76,2.65,0.91,2.72,Rectangle_4
-2421.5,66.76,100.37,130.92,37.12,133.06,54.78,60.6,48.33,46.35,87.12,66.76,2.73,0.8,2.75,Rectangle_4
-2000.5,41.63,70.03,71.7,57.25,81.15,12.04,40.45,40.26,33.75,47.35,41.63,2.15,1.76,2.37,Triangle_3
-1749.5,38.41,64.95,63.25,56.8,74.81,9.13,37.48,38.94,31.37,42.12,38.41,2.06,1.87,2.35,Triangle_3
-7504.0,78.81,133.95,131.03,118.6,152.21,16.99,77.3,79.79,66.08,86.03,78.81,2.07,1.89,2.33,Square_5
-7353.0,78.16,132.69,128.6,118.07,151.4,17.04,76.56,79.71,65.01,84.97,78.16,2.05,1.9,2.33,Square_5
-5786.0,81.2,129.63,149.47,77.79,161.62,45.3,75.72,68.32,58.37,100.48,81.2,2.42,1.31,2.54,Circle_5
-4145.5,81.49,121.67,145.72,57.22,162.08,56.41,72.03,64.85,50.27,100.96,81.49,2.57,1.01,2.71,Circle_5
-2539.0,70.75,102.0,125.8,41.04,139.18,53.22,61.04,54.04,41.7,87.37,70.75,2.66,0.85,2.77,Rectangle_4
-2647.5,69.54,102.51,127.48,41.77,138.29,52.88,61.36,53.22,43.29,87.56,69.54,2.66,0.87,2.75,Rectangle_4
-3129.0,67.24,102.73,122.79,50.99,134.41,45.18,60.65,54.01,43.83,84.12,67.24,2.54,1.08,2.66,Circle_4
-2817.0,74.98,106.73,129.4,44.69,146.11,54.38,63.61,57.68,42.34,90.79,74.98,2.63,0.88,2.77,Circle_4
-2062.0,51.63,81.2,99.64,41.87,102.08,34.08,47.91,40.02,37.92,65.78,51.63,2.56,1.13,2.59,Circle_3
-2018.5,50.97,80.27,99.28,41.4,100.12,33.66,47.37,38.9,38.18,65.02,50.97,2.57,1.13,2.58,Circle_3
-3890.5,64.91,103.18,107.07,72.67,129.81,28.77,59.63,60.37,43.0,75.53,64.91,2.22,1.53,2.54,Triangle_5
-4140.0,64.01,104.25,108.76,76.4,127.58,25.89,60.27,60.0,46.01,74.81,64.01,2.21,1.59,2.48,Triangle_5
-2888.5,55.36,89.9,105.99,56.08,107.62,29.3,52.46,44.99,43.69,68.71,55.36,2.45,1.37,2.47,Circle_3
-2644.5,51.54,84.41,96.15,56.22,100.85,24.52,49.09,43.99,40.33,62.95,51.54,2.37,1.46,2.45,Circle_3
-1778.0,41.63,67.55,62.61,56.82,83.22,13.87,38.86,42.67,28.62,45.29,41.63,1.99,1.81,2.48,Triangle_3
-1876.0,44.28,70.58,67.96,55.23,88.54,16.81,40.61,43.67,28.86,49.29,44.28,2.07,1.69,2.52,Triangle_3
-3193.5,85.88,125.62,166.83,38.29,171.74,75.67,76.85,61.54,56.87,112.14,85.88,2.8,0.65,2.83,Rectangle_5
-4302.0,84.48,128.46,164.58,52.48,168.32,65.83,77.01,62.43,59.02,109.59,84.48,2.68,0.89,2.71,Rectangle_5
-3349.5,80.17,119.47,154.8,43.28,160.33,66.04,72.22,58.87,53.71,104.06,80.17,2.73,0.78,2.77,Circle_5
-3648.0,82.2,123.62,162.8,45.25,162.8,67.87,74.7,58.31,58.31,107.48,82.2,2.74,0.8,2.74,Circle_5
-2253.0,53.79,84.64,103.45,44.01,106.47,35.22,49.91,41.96,39.36,68.42,53.79,2.55,1.14,2.59,Rectangle_3
-2651.0,57.27,89.18,100.0,53.04,114.49,32.13,52.0,49.26,37.3,69.45,57.27,2.39,1.29,2.6,Rectangle_3
-1870.0,42.78,70.05,75.03,50.25,84.88,17.84,40.57,39.2,31.8,50.71,42.78,2.26,1.56,2.46,Triangle_3
-2006.5,43.81,72.04,76.06,53.24,86.84,17.16,41.68,40.78,32.82,51.44,43.81,2.23,1.61,2.45,Triangle_3
-2712.5,49.7,82.6,85.23,64.54,98.03,16.9,47.73,47.48,38.37,57.33,49.7,2.18,1.69,2.41,Triangle_4
-2534.5,48.03,79.52,75.93,67.21,95.43,14.45,45.83,48.85,35.68,52.94,48.03,2.03,1.82,2.43,Triangle_4
-2912.0,51.86,86.1,91.92,64.51,101.86,19.34,49.83,47.87,40.62,61.0,51.86,2.24,1.63,2.41,Square_3
-2606.0,51.48,83.2,86.35,60.44,102.83,21.37,48.09,48.3,35.97,60.0,51.48,2.21,1.58,2.5,Square_3
-3775.0,59.93,98.35,99.62,76.16,119.27,21.58,56.77,57.86,43.75,68.72,59.93,2.15,1.68,2.46,Triangle_5
-3360.0,56.73,92.67,89.84,74.95,113.22,19.29,53.39,56.57,40.22,63.39,56.73,2.07,1.75,2.47,Triangle_5
-2490.0,58.07,89.48,104.79,47.54,116.1,36.76,52.58,47.73,38.01,72.0,58.07,2.49,1.16,2.64,Rectangle_3
-2282.0,55.97,86.44,103.09,44.27,111.95,36.78,50.95,45.16,37.48,70.21,55.97,2.53,1.12,2.64,Rectangle_3
-1657.5,40.7,65.53,59.41,55.8,81.39,13.85,37.67,42.1,27.2,43.71,40.7,1.95,1.84,2.5,Triangle_3
-1590.5,38.4,63.19,57.8,55.23,76.53,11.63,36.38,40.1,27.74,41.29,38.4,1.96,1.88,2.45,Triangle_3
-3028.0,85.88,123.17,161.31,37.85,170.34,74.02,75.25,62.25,53.63,109.87,85.88,2.79,0.65,2.84,Rectangle_5
-3231.5,84.51,122.24,157.65,41.3,167.76,70.27,74.18,62.23,52.68,107.65,84.51,2.75,0.72,2.81,Rectangle_5
-3055.0,67.42,104.02,131.48,46.87,133.69,49.5,61.94,50.39,48.42,87.0,67.42,2.64,0.99,2.66,Rectangle_4
-3027.5,67.26,103.72,131.32,46.53,133.3,49.54,61.78,50.14,48.36,86.84,67.26,2.64,0.98,2.66,Rectangle_4
-2646.0,55.93,85.66,74.73,71.57,110.68,21.73,49.03,56.92,31.91,58.26,55.93,1.89,1.81,2.58,Triangle_4
-2652.5,52.59,83.72,77.88,68.15,105.12,19.16,48.11,53.05,33.94,57.33,52.59,2.0,1.76,2.52,Triangle_4
-5368.5,68.64,115.03,116.52,93.96,134.62,20.37,66.42,66.94,54.46,77.87,68.64,2.14,1.76,2.38,Circle_4
-4961.5,67.14,111.29,108.19,92.44,133.23,20.57,64.16,67.4,50.28,74.8,67.14,2.07,1.79,2.43,Circle_4
-1827.0,53.2,80.6,98.25,37.22,106.32,37.78,47.83,41.8,34.6,67.11,53.2,2.59,1.0,2.69,Rectangle_3
-1802.5,54.26,82.25,103.35,34.89,108.5,41.1,49.15,41.23,36.55,69.68,54.26,2.65,0.92,2.71,Rectangle_3
-2225.0,56.56,86.83,105.0,42.38,113.11,38.71,51.36,44.91,37.79,71.37,56.56,2.56,1.06,2.66,Rectangle_3
-2061.5,65.51,89.53,102.42,42.72,123.46,41.88,52.6,51.26,32.29,74.26,65.51,2.53,0.98,2.77,Rectangle_3
-2019.0,53.15,82.71,103.95,39.41,104.79,37.51,49.07,39.81,39.07,68.33,53.15,2.61,1.05,2.62,Rectangle_3
-2148.0,54.22,84.34,103.16,41.79,108.07,36.94,49.87,42.44,38.15,69.04,54.22,2.57,1.09,2.63,Rectangle_3
-2010.0,55.15,84.12,103.04,39.01,110.31,39.23,49.93,43.16,36.68,69.96,55.15,2.59,1.01,2.68,Rectangle_3
0.0,53.78,107.56,107.56,107.56,107.56,0.0,53.78,53.78,53.78,53.78,53.78,3.14,3.14,3.14,Rectangle_3
-1801.5,54.97,82.7,103.32,34.89,109.9,41.54,49.42,42.05,36.06,70.15,54.97,2.65,0.91,2.72,Rectangle_3
-2520.0,53.99,86.41,104.08,49.48,105.68,32.0,50.66,42.69,41.35,67.95,53.99,2.5,1.26,2.52,Rectangle_3
-1961.0,52.69,80.68,95.71,41.0,105.32,34.7,47.55,42.67,34.3,65.68,52.69,2.52,1.1,2.66,Rectangle_3
-2145.0,54.59,84.43,102.18,42.01,109.11,36.9,49.89,43.33,37.28,69.06,54.59,2.55,1.09,2.64,Rectangle_3
-2943.0,74.25,100.82,102.88,61.55,138.01,38.27,57.93,62.44,32.83,78.51,74.25,2.28,1.28,2.73,Triangle_5
-3410.0,71.56,103.24,103.08,68.59,138.06,34.73,59.29,64.04,35.9,77.94,71.56,2.19,1.42,2.67,Triangle_5
-3127.5,69.64,99.94,102.08,63.64,134.09,35.28,57.53,61.14,34.9,76.56,69.64,2.25,1.36,2.68,Triangle_5
-3078.0,67.18,97.51,96.75,65.76,130.0,32.13,55.97,60.64,34.11,73.18,67.18,2.18,1.45,2.66,Triangle_5
-3019.5,68.53,97.07,91.09,69.63,130.5,30.87,55.4,62.77,32.08,71.34,68.53,2.07,1.54,2.68,Triangle_5
-3017.5,68.37,96.77,88.87,71.4,130.05,30.11,55.15,63.36,31.76,70.33,68.37,2.02,1.59,2.67,Triangle_5
-2550.0,77.91,96.34,85.33,69.29,134.4,33.92,54.27,65.36,26.03,71.41,77.91,1.99,1.53,2.77,Triangle_5
-2729.0,82.27,100.35,87.85,72.84,140.36,35.45,56.43,68.55,26.55,74.18,82.27,1.96,1.54,2.78,Triangle_5
-3736.0,69.99,103.97,92.44,82.76,136.7,28.76,59.38,68.74,36.67,72.74,69.99,1.94,1.73,2.62,Triangle_5
-3638.5,66.99,101.35,90.03,82.08,131.95,26.79,57.97,66.82,36.93,70.15,66.99,1.93,1.76,2.6,Triangle_5
-3145.0,66.36,97.32,94.34,68.59,129.02,30.32,55.78,61.28,34.26,71.79,66.36,2.12,1.52,2.64,Triangle_5
-3025.0,67.16,96.71,93.94,66.91,129.27,31.27,55.39,61.06,33.15,71.95,67.16,2.13,1.48,2.66,Triangle_5
-4870.0,67.81,111.29,109.48,89.31,135.09,22.95,64.17,67.05,49.07,76.37,67.81,2.09,1.73,2.45,Square_4
-6650.0,74.27,126.32,129.29,107.48,142.17,17.54,72.95,72.12,63.53,83.21,74.27,2.15,1.83,2.31,Square_4
-5475.0,67.44,114.45,106.47,105.95,130.92,14.27,66.02,71.02,55.76,71.28,67.44,1.98,1.97,2.34,Square_4
-6756.0,59.03,98.69,101.73,46.24,134.42,31.93,61.94,56.56,52.95,81.68,63.13,1.63,0.85,2.18,Square_4
-6835.5,63.66,100.14,105.49,40.26,136.18,35.06,63.01,57.67,51.35,85.37,65.88,1.66,0.73,2.22,Square_4
-5367.0,69.85,115.85,114.63,94.49,138.44,22.0,66.83,69.16,52.68,78.66,69.85,2.1,1.76,2.42,Square_4
-7281.0,67.35,102.14,113.28,37.12,134.18,35.3,64.26,60.66,50.33,85.38,68.04,1.73,0.69,2.14,Square_4
-7280.0,66.74,101.66,113.77,37.34,132.28,34.37,63.92,60.82,50.39,83.64,67.3,1.74,0.71,2.1,Square_4
-7889.0,63.39,106.61,115.84,40.31,146.16,37.78,66.95,60.21,54.9,92.47,68.56,1.7,0.73,2.14,Square_4
-6890.0,65.08,100.09,106.14,36.07,136.01,34.81,63.28,57.86,54.79,82.62,66.65,1.72,0.67,2.18,Square_4
-6406.5,65.86,97.2,103.96,42.45,130.38,34.15,60.8,56.75,45.45,84.26,67.31,1.63,0.78,2.24,Square_4
-4579.0,66.95,109.5,115.95,79.48,133.06,27.37,63.37,62.0,49.24,78.87,66.95,2.24,1.58,2.47,Square_4
-1956.5,41.36,69.21,65.22,60.81,81.61,10.96,39.9,42.77,32.04,44.88,41.36,2.01,1.88,2.39,Triangle_3
-1467.5,36.5,60.5,58.52,50.54,72.45,11.09,34.88,36.79,27.3,40.54,36.5,2.06,1.8,2.43,Triangle_3
-1967.0,40.7,68.91,68.94,58.86,78.92,10.03,39.78,40.32,33.67,45.34,40.7,2.11,1.83,2.34,Triangle_3
-1549.0,38.92,63.05,55.97,55.36,77.82,12.79,36.25,40.97,26.54,41.25,38.92,1.91,1.89,2.48,Triangle_3
-1796.0,39.78,66.59,67.21,54.41,78.16,11.89,38.44,38.9,31.35,45.08,39.78,2.13,1.76,2.39,Triangle_3
-1712.5,37.21,63.68,65.07,55.9,70.06,7.18,36.77,36.26,33.01,41.04,37.21,2.14,1.88,2.27,Triangle_3
