TouchArea,SmallestInscribedCircleRadius,MeanPairedDistance,MedianPairedDistance,MinPairedDistance,MaxPairedDistance,SDPairedDistance,MeanCentroidVertexDistance,MedianCentroidVertexDistance,MinCentroidVertexDistance,MaxCentroidVertexDistance,MeanCircleCenterVertexDistance,MedianAngleSuccessiveVertices,MinAngleSuccessiveVertices,MaxAngleSuccessiveVertices,class
-1704.0,38.18,64.59,71.0,51.26,71.51,11.54,37.36,34.06,33.71,44.32,38.18,2.28,1.72,2.29,Triangle_3
-1640.5,37.63,63.5,68.43,50.21,71.87,11.64,36.73,34.46,32.04,43.68,37.63,2.24,1.71,2.33,Triangle_3
-1387.5,34.54,58.26,60.67,47.27,66.85,10.01,33.67,32.87,28.6,39.53,34.54,2.18,1.75,2.35,Triangle_3
-1676.0,39.07,64.79,64.44,52.5,77.41,12.46,37.38,38.51,29.49,44.14,39.07,2.11,1.75,2.42,Triangle_3
-1611.0,38.5,63.87,66.6,49.04,75.95,13.66,36.92,36.38,29.65,44.73,38.5,2.2,1.66,2.42,Triangle_3
-3640.0,58.44,96.88,106.51,70.0,114.13,23.59,56.16,52.18,46.51,69.79,58.44,2.3,1.57,2.41,Square_3
-3887.0,58.99,98.76,107.2,75.01,114.06,20.85,57.17,53.52,48.56,69.42,58.99,2.26,1.65,2.37,Square_3
-3854.5,58.77,98.38,107.06,74.55,113.53,20.89,56.96,53.16,48.47,69.24,58.77,2.27,1.64,2.37,Square_3
-4135.5,59.81,100.85,107.56,80.01,114.97,18.42,58.32,55.44,50.25,69.26,59.81,2.23,1.72,2.34,Square_3
-2783.0,55.87,89.88,107.45,53.04,109.14,31.91,52.6,44.6,43.21,70.0,55.87,2.48,1.3,2.51,Square_3
-2841.5,54.63,88.87,104.55,56.01,106.04,28.46,51.83,44.51,43.32,67.67,54.63,2.44,1.38,2.46,Square_3
-3134.0,57.99,93.95,110.48,58.08,113.3,31.1,54.85,47.39,45.12,72.04,57.99,2.44,1.36,2.48,Square_3
-2807.0,54.83,88.89,105.19,54.92,106.57,29.43,51.9,44.32,43.21,68.17,54.83,2.45,1.36,2.47,Square_3
-2957.5,58.37,93.36,110.68,54.12,115.28,34.06,54.68,47.36,43.55,73.14,58.37,2.47,1.27,2.54,Square_3
-3204.0,57.34,93.65,109.44,60.46,111.04,28.75,54.56,47.13,45.87,70.68,57.34,2.42,1.42,2.45,Square_3
-3013.5,56.54,91.48,103.83,58.6,112.0,28.77,53.27,48.51,42.01,69.3,56.54,2.38,1.4,2.5,Square_3
-3323.5,59.42,96.16,109.59,61.29,117.6,30.46,56.02,50.73,44.35,72.97,59.42,2.39,1.4,2.5,Square_3
-2146.5,40.81,70.54,69.03,68.54,74.06,3.06,40.73,41.63,38.65,41.9,40.81,2.06,2.05,2.18,Rectangle_3
-2150.0,41.06,70.78,68.26,68.01,76.06,4.58,40.86,42.37,37.69,42.51,41.06,2.03,2.03,2.22,Rectangle_3
-1931.0,38.56,66.79,67.12,66.01,67.23,0.68,38.56,38.37,38.3,39.01,38.56,2.1,2.07,2.11,Rectangle_3
-2254.5,41.81,72.28,71.12,70.06,75.66,2.98,41.73,42.44,39.73,43.02,41.81,2.07,2.04,2.17,Rectangle_3
-2011.5,39.37,68.17,68.6,67.03,68.88,1.0,39.36,39.12,38.95,40.01,39.37,2.11,2.07,2.11,Rectangle_3
-2170.0,40.88,70.8,70.71,70.0,71.69,0.85,40.88,40.93,40.36,41.34,40.88,2.09,2.07,2.12,Rectangle_3
-1929.0,39.32,67.42,68.15,60.3,73.82,6.79,38.93,38.77,35.14,42.88,39.32,2.12,1.91,2.26,Rectangle_3
-2032.0,40.23,69.06,65.97,65.28,75.93,5.96,39.86,41.77,35.69,42.13,40.23,2.02,2.0,2.26,Rectangle_3
-1723.5,37.64,64.08,61.98,57.7,72.56,7.65,36.98,38.51,31.76,40.67,37.64,2.05,1.92,2.32,Rectangle_3
-1737.0,39.56,65.71,63.64,55.08,78.41,11.8,37.88,39.88,29.85,43.92,39.56,2.06,1.8,2.42,Rectangle_3
-1847.5,38.33,65.84,65.37,60.31,71.85,5.78,38.01,38.48,34.41,41.14,38.33,2.09,1.95,2.25,Rectangle_3
-1897.0,38.77,66.65,64.88,62.37,72.69,5.38,38.47,39.63,34.83,40.96,38.77,2.05,1.98,2.25,Rectangle_3
-3697.0,53.87,92.83,89.82,88.75,99.92,6.16,53.59,55.43,49.33,56.0,53.87,2.04,2.02,2.22,Triangle_5
-3673.5,53.27,92.19,92.23,89.4,94.94,2.77,53.23,53.24,51.62,54.82,53.27,2.1,2.04,2.15,Triangle_5
-3867.5,54.86,94.76,93.11,91.0,100.17,4.8,54.71,55.74,51.5,56.89,54.86,2.07,2.03,2.19,Triangle_5
-3931.0,55.32,95.55,96.38,90.09,100.17,5.09,55.17,54.78,52.47,58.24,55.32,2.11,1.99,2.18,Triangle_5
-3898.5,55.21,95.24,92.7,91.24,101.79,5.71,54.99,56.55,51.07,57.33,55.21,2.05,2.02,2.21,Triangle_5
-3762.0,54.09,93.44,91.4,90.24,98.68,4.57,53.95,55.19,50.84,55.82,54.09,2.06,2.04,2.19,Triangle_5
-3619.0,53.11,91.71,92.2,86.35,96.57,5.12,52.95,52.77,50.1,55.97,53.11,2.11,1.99,2.19,Triangle_5
-3754.0,53.99,93.32,93.56,88.81,97.58,4.39,53.88,53.82,51.38,56.43,53.99,2.1,2.01,2.17,Triangle_5
-3707.0,53.45,92.55,92.65,90.96,94.05,1.55,53.43,53.39,52.57,54.35,53.45,2.1,2.06,2.12,Triangle_5
-3638.0,53.05,91.77,91.81,88.57,94.94,3.19,52.98,53.0,51.13,54.81,53.05,2.1,2.03,2.15,Triangle_5
-3579.0,52.87,91.24,91.41,85.7,96.61,5.45,52.68,52.7,49.52,55.81,52.87,2.1,1.99,2.2,Triangle_5
-3555.0,52.79,91.02,91.08,84.91,97.06,6.08,52.55,52.67,48.98,56.0,52.79,2.1,1.98,2.21,Triangle_5
-3318.5,53.76,90.51,96.69,71.25,103.59,17.03,52.35,49.74,44.87,62.43,53.76,2.23,1.7,2.35,Rectangle_5
-3487.0,54.55,92.28,99.14,73.98,103.73,16.02,53.36,50.15,46.96,62.99,54.55,2.24,1.73,2.31,Rectangle_5
-3853.5,55.51,95.27,98.84,84.29,102.69,9.71,55.02,53.26,50.77,61.03,55.51,2.16,1.89,2.23,Rectangle_5
-3979.0,56.27,96.7,101.24,86.01,102.86,9.3,55.85,53.44,52.4,61.7,56.27,2.18,1.9,2.21,Rectangle_5
-3681.0,55.01,93.72,94.24,81.61,105.31,11.86,54.11,54.38,47.13,60.81,55.01,2.11,1.86,2.31,Rectangle_5
-3659.0,55.54,93.98,93.23,80.8,107.91,13.57,54.24,55.43,45.7,61.59,55.54,2.09,1.84,2.35,Rectangle_5
-3608.0,54.28,92.66,94.02,80.71,103.24,11.33,53.5,53.23,47.2,60.08,54.28,2.13,1.86,2.29,Rectangle_5
-3450.0,53.38,90.96,96.05,76.32,100.5,12.87,52.56,50.14,47.14,60.39,53.38,2.2,1.8,2.28,Rectangle_5
-3508.0,53.49,91.41,96.38,78.03,99.81,11.71,52.81,50.34,48.07,60.01,53.49,2.2,1.83,2.26,Rectangle_5
-3750.0,54.98,94.2,98.62,82.01,101.98,10.69,54.41,52.2,50.0,61.03,54.98,2.18,1.86,2.24,Rectangle_5
-3547.0,53.8,91.94,98.35,78.16,99.3,11.94,53.12,49.74,49.11,60.51,53.8,2.22,1.82,2.24,Rectangle_5
-3733.0,54.75,93.9,99.74,82.02,99.92,10.28,54.24,51.07,50.96,60.68,54.75,2.21,1.87,2.21,Rectangle_5
-5677.0,68.25,116.49,124.34,98.25,126.87,15.85,67.31,63.28,61.58,77.07,68.25,2.22,1.81,2.25,Circle_4
-5542.5,67.4,115.06,123.0,97.19,125.0,15.51,66.49,62.37,61.03,76.06,67.4,2.22,1.81,2.25,Circle_4
-5526.0,68.14,115.69,124.53,94.37,128.16,18.55,66.88,62.5,60.0,78.15,68.14,2.24,1.76,2.29,Circle_4
-5344.0,67.72,114.48,125.8,90.52,127.12,20.76,66.23,60.44,59.52,78.72,67.72,2.28,1.71,2.3,Circle_4
-5112.0,67.05,112.77,124.45,86.53,127.31,22.76,65.28,59.54,57.49,78.82,67.05,2.29,1.66,2.33,Circle_4
-5107.5,67.2,112.89,125.0,86.05,127.63,23.28,65.37,59.41,57.51,79.18,67.2,2.3,1.65,2.33,Circle_4
-5368.5,67.38,114.15,120.15,93.43,128.88,18.47,65.98,63.46,57.47,77.0,67.38,2.2,1.76,2.32,Circle_4
-5345.0,66.95,113.71,122.2,93.02,125.92,18.02,65.74,61.54,58.98,76.68,66.95,2.23,1.76,2.29,Circle_4
-5492.0,67.18,114.61,121.66,96.63,125.54,15.69,66.22,62.71,60.1,75.85,67.18,2.21,1.81,2.26,Circle_4
-5461.0,67.54,114.77,121.2,95.04,128.08,17.43,66.33,63.41,58.72,76.85,67.54,2.2,1.78,2.3,Circle_4
-5244.0,66.26,112.55,119.24,92.78,125.64,17.42,65.05,61.98,57.61,75.57,66.26,2.21,1.78,2.3,Circle_4
-5271.5,66.73,113.14,121.02,91.92,126.48,18.58,65.41,61.69,57.92,76.62,66.73,2.23,1.75,2.3,Circle_4
-3287.0,53.16,89.74,95.27,71.85,102.11,15.87,51.89,49.55,44.78,61.32,53.16,2.22,1.73,2.34,Circle_3
-3349.0,54.18,91.19,101.21,70.18,102.18,18.2,52.79,47.71,47.02,63.64,54.18,2.3,1.67,2.32,Circle_3
-3250.0,51.44,87.94,92.44,75.33,96.04,11.07,50.8,48.59,46.21,57.61,51.44,2.19,1.84,2.26,Circle_3
-3234.5,51.65,88.03,92.85,74.06,97.17,12.29,50.86,48.57,45.67,58.35,51.65,2.2,1.81,2.28,Circle_3
-3401.0,53.11,90.34,93.11,76.53,101.39,12.66,52.18,51.21,45.67,59.67,53.11,2.16,1.82,2.31,Circle_3
-3274.5,52.64,89.13,92.59,73.55,101.24,14.17,51.5,50.27,44.36,59.85,52.64,2.18,1.78,2.33,Circle_3
-3511.0,54.13,91.98,96.18,76.66,103.12,13.72,53.15,51.39,46.69,61.37,54.13,2.19,1.79,2.31,Circle_3
-3311.5,52.49,89.29,94.54,74.17,99.16,13.3,51.6,49.14,46.0,59.67,52.49,2.21,1.79,2.29,Circle_3
-3227.0,52.94,89.2,95.88,70.18,101.55,16.72,51.6,48.63,44.63,61.54,52.94,2.24,1.7,2.34,Circle_3
-3356.0,53.8,90.83,98.67,71.61,102.22,16.74,52.55,48.78,46.28,62.57,53.8,2.26,1.71,2.32,Circle_3
-3426.0,53.56,90.97,96.21,75.06,101.64,14.04,52.57,50.19,46.49,61.04,53.56,2.21,1.78,2.3,Circle_3
-3352.0,53.67,90.63,96.51,72.44,102.93,16.07,52.4,49.86,45.37,61.97,53.67,2.22,1.73,2.33,Circle_3
-5569.5,85.59,134.14,164.22,68.36,169.85,57.04,79.2,66.73,61.85,109.02,85.59,2.56,1.12,2.61,Square_5
-5622.0,84.67,133.42,163.22,69.72,167.32,55.2,78.66,65.89,62.37,107.71,84.67,2.55,1.15,2.59,Square_5
-5950.5,83.73,133.65,162.52,75.06,163.37,50.74,78.45,65.18,64.47,105.71,83.73,2.52,1.23,2.53,Square_5
-6018.0,84.65,134.89,164.0,75.01,165.66,51.87,79.22,66.03,64.64,107.0,84.65,2.52,1.22,2.54,Square_5
-6129.0,85.13,135.56,161.55,76.69,168.43,51.1,79.51,68.64,62.89,107.01,85.13,2.49,1.24,2.55,Square_5
-6165.5,84.92,135.35,159.88,77.8,168.36,50.02,79.3,69.31,62.26,106.33,84.92,2.47,1.26,2.55,Square_5
-5919.5,84.48,134.22,161.7,74.17,166.78,52.07,78.85,67.07,62.78,106.68,84.48,2.51,1.21,2.56,Square_5
-6309.0,85.68,136.78,162.25,78.64,169.45,50.48,80.15,69.5,63.52,107.44,85.68,2.48,1.26,2.54,Square_5
-5758.5,84.56,133.84,163.62,71.56,166.35,53.95,78.8,65.67,63.34,107.38,84.56,2.54,1.18,2.57,Square_5
-6074.5,85.38,135.77,163.62,75.29,168.39,52.43,79.74,67.72,63.71,107.8,85.38,2.51,1.22,2.55,Square_5
-5601.0,82.82,131.41,161.55,71.06,161.62,52.27,77.32,63.46,63.4,105.09,82.82,2.55,1.19,2.55,Square_5
-5531.0,82.9,131.23,161.07,70.03,162.59,53.01,77.27,63.89,62.59,105.34,82.9,2.55,1.17,2.56,Square_5
-7525.5,83.74,139.24,157.72,99.73,160.25,34.24,80.78,71.78,69.89,100.65,83.74,2.35,1.56,2.37,Circle_5
-7081.5,82.01,135.87,154.94,95.26,157.41,35.19,78.88,69.68,67.81,99.16,82.01,2.36,1.53,2.39,Circle_5
-6892.5,80.43,133.49,150.03,95.19,155.26,33.28,77.45,69.78,65.86,96.71,80.43,2.34,1.55,2.39,Circle_5
-6667.5,80.2,132.46,151.61,91.35,154.43,35.63,76.95,67.83,65.67,97.37,80.2,2.37,1.51,2.4,Circle_5
-6877.0,81.01,133.99,150.65,94.05,157.28,34.75,77.78,70.29,65.27,97.76,81.01,2.34,1.53,2.41,Circle_5
-6534.0,79.09,130.68,146.05,91.78,154.21,33.93,75.84,69.18,63.01,95.34,79.09,2.33,1.53,2.42,Circle_5
-6160.0,79.28,129.23,145.26,85.91,156.52,37.94,75.14,68.85,60.06,96.51,79.28,2.35,1.45,2.48,Circle_5
-5938.0,78.12,127.11,142.56,84.22,154.55,37.62,73.9,68.01,58.64,95.06,78.12,2.35,1.45,2.48,Circle_5
-6625.5,78.95,130.61,141.03,95.57,155.23,31.17,75.65,71.93,61.42,93.6,78.95,2.27,1.59,2.43,Circle_5
-6532.0,79.13,130.33,140.73,94.05,156.22,32.36,75.51,72.03,60.46,94.03,79.13,2.27,1.57,2.44,Circle_5
-6579.5,77.64,129.08,136.69,98.01,152.53,28.05,74.67,72.31,60.84,90.86,77.64,2.23,1.65,2.41,Circle_5
-6639.5,78.46,130.3,141.44,96.01,153.45,30.3,75.47,71.12,62.27,93.03,78.46,2.27,1.6,2.41,Circle_5
-4432.0,72.54,115.43,137.64,65.07,143.59,43.72,67.72,58.46,53.48,91.22,72.54,2.49,1.24,2.55,Square_4
-4726.0,71.78,115.79,134.47,71.22,141.68,38.77,67.59,59.82,53.99,88.97,71.78,2.43,1.35,2.51,Square_4
-4257.5,69.53,111.65,134.85,65.0,135.09,40.4,65.4,54.53,54.33,87.33,69.53,2.5,1.28,2.5,Square_4
-4588.0,70.2,113.76,135.44,70.03,135.82,37.88,66.44,56.13,55.83,87.36,70.2,2.46,1.35,2.47,Square_4
-4634.5,70.11,113.86,134.85,71.01,135.72,37.12,66.45,56.51,55.81,87.03,70.11,2.45,1.37,2.46,Square_4
-4788.5,70.64,115.07,135.06,73.11,137.03,36.35,67.09,57.74,56.17,87.36,70.64,2.43,1.39,2.46,Square_4
-4551.0,73.28,116.54,137.32,66.73,145.58,43.34,68.29,60.03,53.15,91.68,73.28,2.47,1.26,2.56,Square_4
-4563.0,70.03,113.41,133.26,70.04,136.95,37.61,66.22,57.31,54.33,87.0,70.03,2.44,1.36,2.49,Square_4
-4377.5,68.92,111.43,131.11,68.18,135.0,37.5,65.09,56.33,53.18,85.75,68.92,2.45,1.34,2.49,Square_4
-4616.0,69.21,112.81,132.0,72.03,134.41,35.34,65.76,56.84,54.94,85.5,69.21,2.43,1.4,2.46,Square_4
-4885.0,71.54,116.21,133.3,74.43,140.89,36.38,67.7,60.56,54.54,88.0,71.54,2.4,1.4,2.48,Square_4
-4980.0,71.66,116.81,134.3,75.66,140.47,35.77,68.03,60.44,55.57,88.07,71.66,2.4,1.42,2.47,Square_4
-5847.5,68.03,116.98,112.36,111.0,127.58,9.2,67.53,70.37,61.12,71.09,68.03,2.03,2.01,2.25,Circle_4
-7395.0,86.48,141.59,164.16,92.91,167.71,42.19,82.43,71.93,69.15,106.2,86.48,2.41,1.44,2.44,Square_5
-5040.5,72.65,118.18,137.54,75.01,141.99,37.45,68.9,60.24,56.69,89.77,72.65,2.42,1.39,2.47,Square_4
-5032.0,67.93,113.09,122.64,84.15,132.48,25.54,65.49,61.67,54.46,80.35,67.93,2.27,1.62,2.4,Circle_4
-5226.0,72.79,119.12,138.0,78.0,141.35,35.65,69.35,60.63,58.0,89.42,72.79,2.41,1.43,2.44,Square_4
-2122.0,40.61,70.18,71.69,66.12,72.72,3.55,40.52,39.69,39.07,42.8,40.61,2.13,1.99,2.16,Rectangle_3
-3724.0,59.84,98.92,113.85,68.36,114.54,26.47,57.46,50.14,49.61,72.64,59.84,2.38,1.51,2.39,Square_3
-6654.0,88.22,140.88,169.01,80.02,173.61,52.75,82.63,70.34,66.5,111.06,88.22,2.5,1.25,2.54,Square_5
-2071.5,40.2,69.39,68.43,66.07,73.68,3.9,40.06,40.7,37.51,41.97,40.2,2.07,2.01,2.2,Triangle_3
-2498.0,43.9,75.99,76.94,74.01,77.03,1.72,43.87,43.33,43.28,45.0,43.9,2.12,2.05,2.12,Rectangle_3
-2495.0,45.2,77.04,75.29,69.01,86.82,9.04,44.46,45.86,38.47,49.05,45.2,2.06,1.91,2.31,Rectangle_4
-2825.5,47.46,81.46,78.77,76.01,89.59,7.18,47.02,48.76,42.08,50.21,47.46,2.04,1.98,2.26,Rectangle_4
-2846.0,48.05,82.18,84.77,71.4,90.38,9.75,47.46,46.36,42.69,53.34,48.05,2.16,1.86,2.27,Triangle_4
-3762.0,55.48,94.7,98.09,81.22,104.79,12.14,54.7,53.26,48.83,62.01,55.48,2.17,1.84,2.28,Rectangle_5
-2917.0,47.89,82.49,80.52,78.01,88.96,5.73,47.62,48.89,43.75,50.23,47.89,2.06,2.0,2.23,Triangle_4
-3263.5,56.68,93.25,106.96,63.01,109.79,26.23,54.22,47.85,45.67,69.14,56.68,2.38,1.48,2.42,Square_3
-4072.0,56.03,97.01,97.2,95.04,98.79,1.89,56.01,55.91,54.97,57.14,56.03,2.1,2.06,2.13,Triangle_5
-1900.0,39.46,67.23,64.66,61.03,76.0,7.81,38.8,40.58,33.39,42.41,39.46,2.03,1.93,2.31,Triangle_3
-3904.5,54.89,95.02,94.41,93.02,97.62,2.36,54.86,55.23,53.34,56.01,54.89,2.08,2.06,2.14,Triangle_5
-3630.0,54.77,93.34,100.85,77.78,101.39,13.48,53.95,49.99,49.62,62.23,54.77,2.24,1.79,2.25,Rectangle_5
-3507.5,52.34,90.34,92.91,83.86,94.24,5.65,52.16,50.77,49.94,55.77,52.34,2.15,1.97,2.17,Circle_3
-3456.5,52.88,90.54,96.25,78.09,97.27,10.79,52.3,49.28,48.61,59.02,52.88,2.21,1.85,2.23,Circle_3
-7585.0,79.57,135.28,144.81,111.45,149.59,20.78,78.2,73.5,70.24,90.84,79.57,2.23,1.77,2.28,Circle_5
-8535.0,82.51,141.69,145.87,126.24,152.97,13.84,81.83,79.86,75.3,90.32,82.51,2.15,1.9,2.23,Circle_5
