@relation features_0_cfs_filter

@attribute TouchArea numeric
@attribute SmallestInscribedCircleRadius numeric
@attribute MeanPairedDistance numeric
@attribute MedianPairedDistance numeric
@attribute MinPairedDistance numeric
@attribute MaxPairedDistance numeric
@attribute SDPairedDistance numeric
@attribute MeanCentroidVertexDistance numeric
@attribute MedianCentroidVertexDistance numeric
@attribute MinCentroidVertexDistance numeric
@attribute MaxCentroidVertexDistance numeric
@attribute MeanCircleCenterVertexDistance numeric
@attribute MedianAngleSuccessiveVertices numeric
@attribute MinAngleSuccessiveVertices numeric
@attribute MaxAngleSuccessiveVertices numeric
@attribute class {Triangle_5,Square_5,Triangle_3,Circle_3,Rectangle_5,Circle_4,Rectangle_4,Circle_5,Triangle_4,Square_3,Square_4,Rectangle_3}

@data
-2874.5,69.36,95.48,79.63,77.37,129.45,29.44,54.14,65.95,29.62,66.84,69.36,1.82,1.77,2.69,Rectangle_4
-2889,66.24,94.05,82.2,73.82,126.14,28.1,53.51,63.21,30.73,66.57,66.24,1.91,1.7,2.67,Rectangle_4
-2815,65.89,93.03,77.18,76.9,125,27.69,52.86,64.23,30.03,64.33,65.89,1.81,1.8,2.67,Rectangle_4
-3265,51.59,88.01,82.57,82.3,99.16,9.66,50.78,54.15,43.9,54.29,51.59,1.99,1.98,2.31,Circle_3
-3076.5,50.61,85.84,81.3,77.93,98.29,10.91,49.52,52.55,41.77,54.23,50.61,2.01,1.94,2.34,Circle_3
-2952,51.45,85.83,88.48,67.88,101.14,16.79,49.59,49.27,40.34,59.17,51.45,2.17,1.71,2.4,Circle_3
-2920.5,50.37,84.77,88.68,67.9,97.72,15.29,48.99,47.67,41.37,57.94,50.37,2.19,1.73,2.36,Circle_3
-2540,49.18,81.16,88.06,58.6,96.83,20.03,47.03,44.55,38.01,58.52,49.18,2.28,1.57,2.43,Circle_3
-2309,50.54,80.55,88.28,52.35,101.02,25.24,46.79,44.84,34.74,60.79,50.54,2.32,1.42,2.54,Circle_3
-2565,49.65,81.39,84.12,61.33,98.74,18.85,47.03,47.07,36.4,57.63,49.65,2.19,1.64,2.46,Circle_3
-2760,50.31,83.36,84.38,66.07,99.62,16.8,48.12,48.83,38.07,57.47,50.31,2.14,1.71,2.43,Circle_3
-2804.5,50.88,84.04,83.1,67.96,101.08,16.58,48.47,50.29,37.76,57.37,50.88,2.1,1.75,2.44,Circle_3
-2906,50.93,84.96,85.6,68.88,100.4,15.77,49.05,49.8,39.53,57.81,50.93,2.13,1.75,2.4,Circle_3
-2762.5,50.77,83.55,81.32,68.25,101.08,16.53,48.16,50.7,37.01,56.77,50.77,2.07,1.76,2.45,Circle_3
-2780.5,50.93,83.91,83.49,67,101.26,17.13,48.41,50.02,37.51,57.69,50.93,2.11,1.73,2.44,Circle_3
-6174.5,78.76,128.4,140.04,88.87,156.31,35.2,74.48,70.75,58.29,94.39,78.76,2.3,1.51,2.48,Circle_5
-5725.5,76.45,124.53,139.18,83.19,151.21,36.3,72.37,66.83,57.46,92.83,76.45,2.34,1.46,2.48,Circle_5
-6540,85.46,135.82,148.48,88.12,170.88,42.81,78.89,75.93,58.14,102.59,85.46,2.32,1.41,2.55,Circle_5
-6078.5,79.9,129.58,147.31,83.49,157.95,40.27,75.45,68.42,59.99,97.94,79.9,2.38,1.41,2.49,Circle_5
-6144,78.13,127.65,138.52,89.44,154.98,34.1,74,70.59,58.08,93.34,78.13,2.29,1.53,2.47,Circle_5
-6046,78.99,127.99,139.95,86.83,157.2,36.68,74.28,70.65,57.29,94.9,78.99,2.31,1.48,2.5,Circle_5
-5969,78,126.75,138.44,86.76,155.05,35.61,73.54,69.9,57.1,93.62,78,2.3,1.49,2.49,Circle_5
-6082,77.41,126.85,138.96,88.57,153.01,33.89,73.58,69.29,58.59,92.86,77.41,2.3,1.52,2.46,Circle_5
-5800,78.39,126.71,142.44,82.02,155.67,39.26,73.73,68.01,57.54,95.63,78.39,2.36,1.42,2.5,Circle_5
-6014.5,80.12,128.94,142.28,84.81,159.73,39.2,74.92,70.84,57.12,96.8,80.12,2.33,1.44,2.52,Circle_5
-6190.5,79.77,129.22,139.92,88.84,158.9,36.23,74.93,72.04,57.44,95.31,79.77,2.29,1.5,2.5,Circle_5
-5959,80.25,128.52,140.03,85.21,160.31,38.85,74.6,71.73,55.82,96.24,80.25,2.31,1.45,2.53,Circle_5
-2178,57.76,81.95,74.24,61.61,110,25.1,46.68,54.04,26.91,59.09,57.76,1.99,1.62,2.67,Rectangle_3
-2199.5,55.6,80.95,73.16,62.2,107.49,23.63,46.19,53.22,27.67,57.68,55.6,1.98,1.66,2.64,Rectangle_3
-2028,52.71,77.32,69.66,60,102.31,22.17,44.14,50.86,26.74,54.81,52.71,1.97,1.68,2.64,Rectangle_3
-1868,52.26,75.1,66.22,58.82,100.24,22.09,42.77,50.15,25.04,53.13,52.26,1.93,1.7,2.66,Rectangle_3
-1886,52.12,75.3,67.6,57.98,100.32,22.19,42.93,49.76,25.39,53.65,52.12,1.97,1.67,2.65,Rectangle_3
-2079,51.81,77.3,68.26,62.24,101.4,21.09,44.16,51.26,27.46,53.76,51.81,1.92,1.75,2.61,Rectangle_3
-1994,51.95,76.36,65.39,62.8,100.9,21.29,43.55,51.61,26.37,52.67,51.95,1.87,1.79,2.63,Rectangle_3
-1892,52.68,75.54,63.6,62.13,100.9,21.97,42.99,51.68,25.01,52.27,52.68,1.84,1.79,2.66,Rectangle_3
-1583,52.74,71.77,65.01,52.55,97.75,23.35,40.76,47.62,22.16,52.5,52.74,2.01,1.57,2.71,Rectangle_3
-1585.5,52.9,71.77,63.39,54.12,97.8,23.02,40.7,48.27,21.93,51.89,52.9,1.95,1.63,2.71,Rectangle_3
-1783,55.35,75.75,67.48,56.82,102.96,24.15,43,50.67,23.49,54.85,55.35,1.97,1.62,2.7,Rectangle_3
-1734.5,53.59,74.41,69.01,53.49,100.72,24.08,42.37,48.59,23.81,54.72,53.59,2.05,1.54,2.69,Rectangle_3
-2507,44.07,76.21,75.29,73.82,79.51,2.95,44,44.57,42.05,45.37,44.07,2.07,2.04,2.17,Triangle_4
-2471,43.9,75.79,75.93,71.39,80.06,4.34,43.76,43.77,41.25,46.25,43.9,2.1,1.99,2.19,Triangle_4
-2551,44.46,76.88,76.48,74.03,80.13,3.07,44.39,44.66,42.47,46.02,44.46,2.09,2.03,2.17,Triangle_4
-2576,45.11,77.65,80.45,70.21,82.28,6.5,44.84,43.37,42.21,48.94,45.11,2.16,1.92,2.2,Triangle_4
-2362,43.48,74.62,79.08,65.6,79.18,7.81,43.1,40.68,40.61,48,43.48,2.2,1.88,2.2,Triangle_4
-2405,44.3,75.7,81.22,64.35,81.54,9.83,43.74,40.8,40.59,49.83,44.3,2.23,1.82,2.23,Triangle_4
-2519,45.01,77.17,81.61,67.23,82.66,8.62,44.58,42.22,41.54,49.96,45.01,2.2,1.86,2.22,Triangle_4
-2463,44.37,76.17,79.71,67.21,81.61,7.82,44,42.17,40.93,48.89,44.37,2.18,1.88,2.22,Triangle_4
-2407,44.3,75.72,81.27,64.44,81.44,9.76,43.75,40.78,40.67,49.8,44.3,2.23,1.83,2.23,Triangle_4
-2538,45.42,77.68,83.01,66.47,83.57,9.72,44.88,42.05,41.68,50.91,45.42,2.22,1.83,2.23,Triangle_4
-2362,43.28,74.43,76.32,67.05,79.91,6.63,42.98,42.08,39.8,47.05,43.28,2.14,1.92,2.22,Triangle_4
-2493,44.44,76.45,79.62,68.66,81.06,6.78,44.15,42.46,41.55,48.43,44.44,2.17,1.91,2.2,Triangle_4
-4758.5,64.64,108.01,98.35,97.91,127.77,17.11,62.25,68.43,49.66,68.65,64.64,1.95,1.94,2.4,Square_4
-4673.5,64.23,107.16,97.45,96.94,127.1,17.27,61.75,67.99,49.03,68.24,64.23,1.94,1.93,2.41,Square_4
-4932,65.2,109.52,101.71,98.6,128.27,16.31,63.14,68.31,51.29,69.82,65.2,1.98,1.92,2.38,Square_4
-4677,64.31,107.32,102.46,92.36,127.14,17.89,61.87,65.74,49.32,70.55,64.31,2.03,1.85,2.4,Square_4
-4608,64.32,106.85,100.62,92.35,127.58,18.42,61.57,66.24,48.34,70.14,64.32,2.01,1.86,2.42,Square_4
-4657.5,64.3,107.14,100.13,93.96,127.31,17.75,61.74,66.71,48.88,69.63,64.3,1.99,1.88,2.41,Square_4
-5126,67.64,112.57,106.68,97.02,134.01,19.19,64.88,69.41,51.23,73.99,67.64,2.02,1.85,2.41,Square_4
-4336,63.94,104.69,93.86,92.57,127.62,19.88,60.24,67.42,45.3,68.01,63.94,1.92,1.9,2.46,Square_4
-4367.5,64.37,105.33,99.82,87.69,128.47,20.94,60.65,65.34,45.71,70.91,64.37,2.03,1.8,2.46,Square_4
-4161.5,62.8,102.85,99.01,84.29,125.26,20.75,59.25,63.06,44.88,69.82,62.8,2.05,1.77,2.46,Square_4
-4175,63.69,103.37,92.2,90.61,127.32,20.75,59.45,66.95,43.73,67.67,63.69,1.92,1.89,2.48,Square_4
-4239.5,63.15,103.47,93.6,90.79,126.02,19.58,59.55,66.24,44.88,67.53,63.15,1.94,1.89,2.46,Square_4
-3667.5,53.99,92.77,93.62,84.05,100.65,8.33,53.57,53.36,48.91,58.43,53.99,2.11,1.93,2.24,Square_3
-2967.5,50.51,84.92,80.01,75.5,99.25,12.61,48.96,52.39,39.94,54.57,50.51,2,1.9,2.38,Square_3
-2983.5,51.04,85.44,80.01,75.59,100.72,13.42,49.25,53.04,39.56,55.15,51.04,1.99,1.89,2.39,Square_3
-2616,48.86,80.81,76.49,68.82,97.13,14.64,46.56,49.99,36.11,53.57,48.86,2.02,1.83,2.43,Square_3
-2650,48.31,80.74,78.1,68.77,95.34,13.48,46.56,48.92,37.37,53.38,48.31,2.05,1.83,2.4,Square_3
-2543.5,48.94,80.24,75.93,67.18,97.62,15.67,46.21,49.8,35,53.83,48.94,2.02,1.8,2.46,Square_3
-2598,48.71,80.53,75.6,69.12,96.88,14.52,46.39,50.12,35.9,53.15,48.71,2,1.85,2.43,Square_3
-2723.5,50.31,82.75,76.61,71.34,100.28,15.42,47.64,52.09,36.3,54.53,50.31,1.98,1.85,2.45,Square_3
-2901,50.73,84.56,79.65,73.6,100.42,14.07,48.73,52.35,38.64,55.22,50.73,2.01,1.87,2.41,Square_3
-2446.5,51.07,80.78,75.06,65.28,102,19.02,46.4,51.31,32.29,55.59,51.07,2,1.75,2.53,Square_3
-2758,51.14,83.59,74.63,74.03,102.11,16.04,48.1,54,36.02,54.28,51.14,1.92,1.9,2.46,Square_3
-2703.5,50.59,82.79,77.52,69.89,100.96,16.19,47.66,51.8,35.9,55.3,50.59,2,1.82,2.46,Square_3
-4465.5,66.62,109.25,123.07,73.98,130.7,30.78,63.49,57.7,51.81,80.95,66.62,2.35,1.48,2.45,Circle_4
-4338.5,66,107.77,119,73.68,130.63,30.09,62.57,58.52,49.57,79.6,66,2.32,1.49,2.47,Circle_4
-4243.5,65.71,106.95,117.92,72.56,130.36,30.42,62.09,58.32,48.7,79.26,65.71,2.32,1.48,2.48,Circle_4
-4394,66.38,108.38,119.23,74.43,131.47,30.03,62.9,59.1,49.7,79.9,66.38,2.31,1.5,2.47,Circle_4
-4575,67.67,110.51,121.3,76.16,134.06,30.42,64.12,60.4,50.61,81.36,67.67,2.31,1.5,2.47,Circle_4
-4570,68.44,111.21,122.72,75.03,135.88,32.02,64.58,60.67,50.46,82.61,68.44,2.32,1.47,2.49,Circle_4
-3848,64.56,104.02,118.46,65.46,128.14,33.74,60.62,55.16,47.39,79.32,64.56,2.39,1.38,2.52,Circle_4
-4211.5,65.15,106.51,119.97,71.34,128.22,30.73,61.92,56.44,50.03,79.29,65.15,2.36,1.46,2.46,Circle_4
-4230,65.57,106.74,117.66,72.5,130.06,30.3,61.97,58.21,48.63,79.07,65.57,2.32,1.48,2.48,Circle_4
-4063,65.3,105.49,116.21,70.24,130.02,31.3,61.27,57.9,47.11,78.8,65.3,2.32,1.45,2.51,Circle_4
-4280,65.59,107.1,118.53,73.01,129.77,30.06,62.19,58.01,49.35,79.2,65.59,2.32,1.49,2.47,Circle_4
-4060,64.87,105.22,116.84,70,128.81,31.08,61.14,57.09,47.74,78.59,64.87,2.34,1.45,2.49,Circle_4
-4298,64.19,105.82,115.45,75.64,126.37,26.7,61.34,57.79,49.59,76.65,64.19,2.29,1.56,2.44,Triangle_5
-3842,65.13,103.96,114.73,67.05,130.12,32.88,60.43,57.44,45.2,78.66,65.13,2.34,1.41,2.54,Triangle_5
-4274,65.84,107.04,116.21,73.98,130.92,29.56,62.07,59.37,48.09,78.75,65.84,2.29,1.51,2.49,Triangle_5
-3812,64.46,103.17,113.51,67.27,128.74,32.01,59.94,57.07,45.02,77.74,64.46,2.33,1.42,2.53,Triangle_5
-4138,67.59,107.82,118.51,69.89,135.07,33.88,62.65,59.83,46.69,81.44,67.59,2.33,1.41,2.54,Triangle_5
-4030.5,65.47,105.3,115.04,70.24,130.63,31.35,61.13,58.46,46.27,78.64,65.47,2.31,1.45,2.52,Triangle_5
-4147.5,67.09,107.79,120.78,68.95,133.65,34.25,62.73,58.35,48.1,81.75,67.09,2.36,1.4,2.52,Triangle_5
-4288.5,67.79,108.77,118.38,72.57,135.37,32.48,63.12,60.71,47.41,81.25,67.79,2.31,1.45,2.52,Triangle_5
-3709,53.72,92.81,94.34,87.28,96.8,4.94,53.58,52.78,51.28,56.69,53.72,2.12,1.99,2.17,Triangle_5
-3592.5,52.96,91.41,93.94,85.01,95.29,5.59,52.78,51.41,50.58,56.36,52.96,2.14,1.97,2.17,Triangle_5
-3442,52.65,90.24,95.77,78.41,96.54,10.25,52.13,49.18,48.67,58.53,52.65,2.21,1.86,2.22,Triangle_5
-3627,53.59,92.2,96.32,82.8,97.49,8.16,53.25,51.04,50.29,58.41,53.59,2.17,1.91,2.2,Triangle_5
-1691,36.47,62.84,65.46,57.28,65.79,4.82,36.29,34.85,34.65,39.36,36.47,2.17,1.94,2.18,Triangle_3
-1682.5,36.88,63.1,63.32,56.08,69.89,6.91,36.43,36.59,32.36,40.34,36.88,2.11,1.9,2.28,Triangle_3
-1475,33.92,58.55,56.89,56.52,62.24,3.2,33.8,34.8,31.6,35,33.92,2.05,2.03,2.2,Triangle_3
-1613.5,36.14,61.77,58.69,57.49,69.12,6.4,35.65,37.6,31.13,38.21,36.14,2.01,1.98,2.3,Triangle_3
-1516.5,34.55,59.51,60.11,54.78,63.64,4.46,34.36,34.14,31.93,37.01,34.55,2.12,1.95,2.21,Triangle_3
-1490,34.5,59.2,58.8,53.85,64.94,5.55,34.17,34.6,30.73,37.19,34.5,2.09,1.94,2.26,Triangle_3
-1461,34.61,59.02,59.67,51.31,66.07,7.4,34.08,34.05,29.85,38.32,34.61,2.12,1.86,2.3,Triangle_3
-1695,36.65,63.03,63.78,57.25,68.07,5.45,36.39,36.14,33.43,39.62,36.65,2.12,1.93,2.23,Triangle_3
-1666.5,37.13,63.16,63.29,54.78,71.4,8.31,36.46,36.81,31.47,41.1,37.13,2.11,1.86,2.32,Triangle_3
-1537,36.17,60.99,58,54.13,70.84,8.75,35.17,37.32,29,39.21,36.17,2.02,1.9,2.37,Triangle_3
-1583.5,35.41,60.88,59.01,57.25,66.4,4.86,35.15,36.35,31.81,37.28,35.41,2.04,1.99,2.25,Triangle_3
-1504,34.99,59.74,59.03,53.34,66.84,6.78,34.48,35.18,30.17,38.09,34.99,2.08,1.91,2.3,Triangle_3
-4320,90.71,119.95,100.62,94.64,164.6,38.78,67.78,82.98,35.07,85.29,90.71,1.84,1.72,2.72,Rectangle_5
-3929,83.73,113.08,97.53,87.46,154.26,36.02,64.05,77.01,34.2,80.95,83.73,1.9,1.68,2.71,Rectangle_5
-3738,89.55,114.34,100.65,84,158.37,39.03,64.53,77.56,32.13,83.91,89.55,1.96,1.57,2.75,Rectangle_5
-3670,89.98,113.92,100.65,83.01,158.11,39.27,64.27,77.21,31.69,83.91,89.98,1.97,1.56,2.75,Rectangle_5
-3785,88.76,114.14,95.19,89.49,157.75,37.87,64.34,79.39,32.07,81.57,88.76,1.84,1.7,2.74,Rectangle_5
-3781.5,88.71,114.09,95.19,89.4,157.66,37.85,64.31,79.33,32.06,81.54,88.71,1.84,1.7,2.74,Rectangle_5
-3372.5,99.73,114.94,97.33,85.15,162.34,41.5,64.25,80.09,28.07,84.59,99.73,1.9,1.58,2.8,Rectangle_5
-3330.5,96.3,113.12,97.31,82.76,159.29,40.64,63.37,78.16,28.41,83.56,96.3,1.93,1.56,2.79,Rectangle_5
-3717,88.65,113.43,94.25,89.1,156.95,37.78,63.91,79.06,31.64,81.03,88.65,1.83,1.71,2.74,Rectangle_5
-3940,81.87,112.57,102.59,82.29,152.83,36.31,64,74.34,35.33,82.32,81.87,2.01,1.57,2.7,Rectangle_5
-4011,84.6,114.61,104.01,83.49,156.32,37.56,65.07,76.01,35.18,84.02,84.6,2.01,1.56,2.71,Rectangle_5
-4008,81.67,112.99,102.18,83.73,153.06,35.91,64.23,74.86,35.71,82.14,81.67,2,1.6,2.69,Rectangle_5
-6645,79.55,129.91,119.36,111.5,158.86,25.38,74.76,82.39,55.9,85.98,79.55,1.97,1.85,2.47,Square_5
-5556,78.95,123.02,113.6,98.27,157.18,30.56,70.58,78.75,47.63,85.35,78.95,2,1.73,2.56,Square_5
-5238.5,77.63,120.14,112.04,94.11,154.26,30.88,68.92,76.56,45.98,84.23,77.63,2.02,1.7,2.57,Square_5
-5322,78.59,121.02,104,103.23,155.82,30.14,69.29,81.01,45.54,81.34,78.59,1.86,1.85,2.57,Square_5
-5278.5,78.46,120.7,107.45,99.13,155.54,30.45,69.13,79.23,45.4,82.76,78.46,1.93,1.78,2.58,Square_5
-5409,78.32,121.53,109.4,99.48,155.71,30.01,69.66,79.1,46.53,83.35,78.32,1.95,1.77,2.56,Square_5
-5009,78.12,118.55,101.61,100,154.03,30.74,67.79,79.67,43.37,80.34,78.12,1.86,1.83,2.59,Square_5
-5110,76.45,118.26,103.47,99.48,151.82,29.14,67.74,78.31,44.91,80.01,76.45,1.89,1.82,2.57,Square_5
-4971,76.6,117.37,102.08,98.41,151.61,29.71,67.18,78.11,43.75,79.67,76.6,1.89,1.82,2.58,Square_5
-5027.5,79.6,119.74,108.3,94.49,156.42,32.51,68.49,78.22,43.27,83.97,79.6,1.97,1.71,2.61,Square_5
-5053.5,76.44,118.1,109.77,92.72,151.82,30.42,67.74,75.46,45.02,82.73,76.44,2.01,1.7,2.57,Square_5
-4920,79.06,118.64,107.33,93.41,155.19,32.41,67.85,77.53,42.69,83.32,79.06,1.97,1.71,2.61,Square_5
-3192,50.97,87.1,89.64,75.47,96.19,10.59,50.3,49.28,44.98,56.65,50.97,2.15,1.86,2.27,Circle_3
-4576,84.65,118.99,101.19,95.6,160.16,35.77,67.6,81.2,38.16,83.43,84.65,1.86,1.75,2.67,Rectangle_5
-3755,54.5,93.77,95.51,85.15,100.66,7.9,54.14,53.38,50.12,58.93,54.5,2.13,1.93,2.22,Triangle_5
-3013.5,51.7,86.74,94.3,66.41,99.5,17.8,50.21,46.82,43.08,60.72,51.7,2.27,1.66,2.36,Circle_3
-3241,68.07,98.41,84.4,79.81,131,28.32,56.05,66.62,33.04,68.48,68.07,1.87,1.76,2.65,Rectangle_4
-6182,79.34,127.3,121.21,102,158.69,28.83,73.24,79.22,52.72,87.78,79.34,2.04,1.73,2.51,Square_5
-2853,68.32,94.71,78.23,77.8,128.1,28.92,53.73,65.66,29.7,65.83,68.32,1.8,1.79,2.69,Rectangle_4
-1589,37.33,62.58,63.6,50.99,73.16,11.12,36.14,36.3,29.7,42.42,37.33,2.14,1.76,2.38,Triangle_3
-2684.5,47.7,80.84,88.51,65,89.02,13.72,46.75,42.77,42.42,55.07,47.7,2.27,1.74,2.28,Triangle_4
-7723,81.21,137.12,140.36,113.46,157.54,22.21,79.2,78.66,66.94,91.99,81.21,2.15,1.78,2.35,Circle_5
-4148.5,63.96,103.47,96.83,85.7,127.88,21.86,59.53,65,43.58,70.01,63.96,2.01,1.79,2.49,Square_4
-1478,35.58,60.08,62.77,48.8,68.68,10.21,34.72,33.76,29.67,40.73,35.58,2.19,1.75,2.34,Triangle_3
-5390,69.97,116.55,123.13,89.27,137.24,24.66,67.41,65.36,55.2,81.67,69.97,2.22,1.66,2.4,Circle_4
-2091,52.21,77.63,67.01,63.89,102,21.16,44.32,52.16,27.37,53.44,52.21,1.88,1.79,2.62,Rectangle_3
-4660.5,66.48,109.84,119.42,79.4,130.7,26.96,63.65,60.1,51.69,79.15,66.48,2.28,1.57,2.43,Circle_4
-6051,79.8,126.64,116.36,104.1,159.45,29.07,72.74,80.96,50.91,86.34,79.8,1.98,1.78,2.53,Square_5
-2625,46.09,78.9,84.12,68.01,84.58,9.43,45.58,42.8,42.49,51.46,46.09,2.21,1.85,2.22,Triangle_4
-3370,52.34,89.38,87.2,80.8,100.12,9.84,51.58,53.23,45.02,56.5,52.34,2.06,1.93,2.3,Triangle_5
-2836,50.53,83.98,82.04,69.81,100.08,15.23,48.43,50.61,38.29,56.39,50.53,2.07,1.79,2.42,Square_3
-6283.5,81.07,131.04,144.16,87.57,161.4,38.62,76.1,72,58.55,97.75,81.07,2.32,1.46,2.5,Circle_5
-1960.5,50.91,75.37,64.44,62.43,99.25,20.7,43.01,50.93,26.35,51.76,50.91,1.86,1.8,2.62,Rectangle_3
-4068,63.06,102.18,91.39,89.05,126.09,20.74,58.75,66.08,43.03,67.14,63.06,1.92,1.88,2.48,Square_4
-2705,50.98,83.1,78.1,69.35,101.83,16.81,47.83,51.92,35.67,55.91,50.98,2.01,1.8,2.47,Square_3
-4139,85.72,115.85,95.02,94.56,157.97,36.48,65.57,80.8,34.94,80.98,85.72,1.79,1.78,2.71,Rectangle_5
