TouchArea,SmallestInscribedCircleRadius,MeanPairedDistance,MedianPairedDistance,MinPairedDistance,MaxPairedDistance,SDPairedDistance,MeanCentroidVertexDistance,MedianCentroidVertexDistance,MinCentroidVertexDistance,MaxCentroidVertexDistance,MeanCircleCenterVertexDistance,MedianAngleSuccessiveVertices,MinAngleSuccessiveVertices,MaxAngleSuccessiveVertices,class
-2915.5,50.58,84.62,81.93,72.18,99.74,13.98,48.8,51.21,39.3,55.89,50.58,2.06,1.83,2.4,Square_3
-5723.0,78.24,123.46,109.11,105.11,156.17,28.4,70.84,80.95,48.9,82.69,78.24,1.91,1.84,2.54,Square_5
-2841.5,64.94,93.14,85.87,69.03,124.52,28.45,53.14,60.71,31.22,67.49,64.94,2.02,1.6,2.66,Rectangle_4
-4009.0,65.94,103.62,91.08,88.28,131.5,24.19,59.44,68.21,40.67,69.43,65.94,1.9,1.84,2.54,Square_4
-2261.0,52.01,79.39,70.09,65.28,102.8,20.42,45.43,52.44,29.4,54.47,52.01,1.92,1.78,2.59,Square_3
-1685.5,54.64,74.28,68.36,53.24,101.24,24.54,42.22,48.87,23.01,54.78,54.64,2.04,1.53,2.71,Rectangle_3
-2445.0,78.0,94.76,76.48,75.24,132.57,32.75,53.14,67.19,24.59,67.65,78.0,1.77,1.74,2.77,Rectangle_4
-2909.0,50.33,84.3,76.9,76.69,99.3,12.99,48.59,53.3,39.06,53.4,50.33,1.95,1.94,2.39,Square_3
-7938.0,80.69,137.42,128.86,127.74,155.65,15.8,79.29,84.65,68.0,85.21,80.69,1.99,1.98,2.32,Square_5
-1386.5,32.77,56.67,56.3,54.71,59.0,2.17,32.72,32.96,31.35,33.84,32.77,2.08,2.03,2.17,Triangle_3
-5534.0,66.96,114.43,110.42,104.86,128.0,12.08,66.04,68.77,57.73,71.62,66.96,2.04,1.95,2.29,Square_4
-4824.0,67.94,110.77,100.26,96.33,135.72,21.7,63.73,70.98,47.43,72.78,67.94,1.94,1.87,2.47,Square_4
-4780.0,66.26,109.98,115.0,84.34,130.6,23.53,63.59,62.46,51.23,77.06,66.26,2.2,1.66,2.42,Circle_4
-4619.5,65.77,109.02,119.07,79.31,128.69,26.18,63.18,59.18,52.04,78.31,65.77,2.28,1.58,2.41,Circle_4
-3535.0,52.22,90.4,90.01,88.55,92.65,2.08,52.19,52.44,50.88,53.26,52.22,2.09,2.06,2.14,Triangle_5
-3256.0,50.38,86.98,86.09,82.73,92.11,4.75,50.22,50.82,47.17,52.65,50.38,2.08,2.01,2.2,Triangle_5
-3016.0,48.46,83.7,84.38,78.89,87.82,4.5,48.32,48.02,45.92,51.03,48.46,2.11,1.99,2.18,Triangle_5
-3732.5,54.55,93.62,89.27,88.51,103.08,8.2,54.04,56.71,48.28,57.11,54.55,2.02,2.0,2.27,Triangle_5
-7578.0,77.57,133.31,132.77,122.04,145.12,11.55,76.96,77.66,69.91,83.32,77.57,2.09,1.95,2.25,Circle_5
-7555.5,78.17,133.8,138.42,116.56,146.41,15.46,77.28,75.19,69.97,86.67,78.17,2.16,1.86,2.26,Circle_5
-1729.5,54.17,74.25,61.85,60.11,100.81,23.01,42.09,51.34,22.89,52.03,54.17,1.82,1.76,2.7,Rectangle_3
-2049.5,53.11,77.68,67.01,63.16,102.88,21.91,44.29,52.34,26.61,53.91,53.11,1.88,1.77,2.64,Rectangle_3
-3481.0,54.43,91.75,85.15,83.44,106.68,12.95,52.91,57.19,43.52,58.02,54.43,1.98,1.94,2.37,Square_3
-2919.0,51.79,85.44,78.82,74.41,103.1,15.45,49.2,53.87,37.81,55.92,51.79,1.97,1.87,2.44,Square_3
-2945.0,49.6,84.32,90.55,69.32,93.09,13.05,48.74,45.63,43.9,56.69,49.6,2.23,1.77,2.28,Triangle_5
-2839.5,49.07,83.16,90.61,66.85,92.01,14.14,48.09,44.29,43.32,56.65,49.07,2.26,1.74,2.29,Triangle_5
-4695.5,63.44,106.77,101.79,94.05,124.46,15.8,61.57,65.24,50.47,69.01,63.44,2.02,1.89,2.37,Square_4
-4860.0,64.57,108.63,102.93,96.21,126.75,16.05,62.64,66.71,51.24,69.97,64.57,2.01,1.9,2.37,Square_4
-5030.0,78.88,119.17,102.96,99.3,155.24,31.3,68.12,79.81,43.23,81.34,78.88,1.88,1.81,2.6,Rectangle_5
-4564.0,79.38,116.01,100.69,93.64,153.71,32.84,66.14,77.92,39.7,80.8,79.38,1.89,1.75,2.64,Rectangle_5
-6167.0,80.78,128.33,123.98,99.54,161.47,31.2,73.83,79.3,52.16,90.05,80.78,2.08,1.68,2.53,Square_5
-5763.0,77.51,123.39,114.49,100.72,154.95,28.18,70.9,78.31,50.0,84.39,77.51,2.0,1.77,2.52,Square_5
-5529.0,79.85,124.03,122.15,90.93,159.0,34.07,71.36,76.14,48.42,89.53,79.85,2.12,1.59,2.57,Square_5
-4904.5,78.84,119.08,116.09,85.71,155.44,34.96,68.38,74.19,44.08,86.88,78.84,2.12,1.56,2.61,Square_5
-1947.0,54.81,77.65,71.06,57.58,104.32,24.05,44.25,50.93,25.5,56.32,54.81,2.01,1.6,2.67,Rectangle_3
-2018.5,54.73,78.28,68.88,61.27,104.69,23.19,44.57,52.37,25.9,55.44,54.73,1.93,1.7,2.66,Rectangle_3
-6972.0,76.14,129.2,122.69,117.1,147.8,16.35,74.53,78.92,62.97,81.71,76.14,2.01,1.93,2.34,Circle_5
-7082.0,77.9,131.26,130.25,111.31,152.23,20.48,75.75,77.57,62.83,86.85,77.9,2.1,1.82,2.37,Circle_5
-3154.0,51.19,87.1,92.09,72.53,96.69,12.83,50.34,48.0,44.89,58.12,51.19,2.2,1.79,2.29,Circle_3
-3109.5,49.82,85.56,90.05,75.58,91.05,8.65,49.42,47.02,46.37,54.86,49.82,2.19,1.89,2.21,Circle_3
-3079.0,95.58,109.96,93.51,81.02,155.36,39.81,61.48,76.49,26.83,81.1,95.58,1.91,1.57,2.8,Rectangle_5
-3132.0,104.86,114.11,91.21,88.64,162.48,41.91,63.41,81.78,25.72,82.72,104.86,1.76,1.69,2.83,Rectangle_5
-2901.0,66.1,94.24,85.01,71.47,126.25,28.53,53.69,62.24,31.14,67.68,66.1,1.98,1.64,2.66,Rectangle_4
-3126.0,67.41,96.93,82.08,79.4,129.32,28.08,55.18,66.1,32.25,67.18,67.41,1.85,1.78,2.65,Rectangle_4
-3386.5,97.37,114.05,95.8,85.7,160.64,40.66,63.82,79.67,28.36,83.41,97.37,1.87,1.61,2.79,Rectangle_5
-3548.0,94.74,114.97,102.2,81.71,161.01,41.17,64.69,78.0,30.4,85.68,94.74,2.0,1.5,2.78,Rectangle_5
-3545.5,52.47,90.68,89.54,87.28,95.21,4.09,52.35,53.07,49.67,54.31,52.47,2.07,2.03,2.18,Circle_3
-3413.0,51.41,88.91,87.64,86.37,92.72,3.36,51.33,52.1,49.09,52.81,51.41,2.07,2.05,2.17,Circle_3
-1550.0,37.0,61.75,58.26,53.81,73.17,10.14,35.59,38.16,28.34,40.28,37.0,2.01,1.87,2.4,Triangle_3
-1602.5,36.56,61.98,57.43,57.38,71.11,7.91,35.75,38.59,30.05,38.61,36.56,1.97,1.97,2.34,Triangle_3
-1566.0,36.17,61.29,57.71,55.79,70.38,7.93,35.36,37.72,29.68,38.67,36.17,2.0,1.94,2.34,Triangle_3
-1227.0,31.88,54.16,51.89,48.84,61.74,6.74,31.25,32.83,26.55,34.36,31.88,2.03,1.92,2.33,Triangle_3
-3507.0,52.36,90.33,87.46,87.01,96.52,5.37,52.15,53.87,48.45,54.12,52.36,2.04,2.03,2.21,Circle_3
-3305.5,51.12,87.93,85.09,83.01,95.69,6.8,50.76,52.55,46.07,53.65,51.12,2.04,2.0,2.24,Circle_3
-3147.0,49.71,85.66,82.39,82.28,92.31,5.76,49.45,51.42,45.45,51.48,49.71,2.03,2.03,2.23,Triangle_5
-3157.0,49.86,85.85,82.64,82.0,92.91,6.13,49.56,51.52,45.31,51.85,49.86,2.03,2.02,2.23,Triangle_5
-6145.5,80.76,127.75,113.74,108.23,161.28,29.17,73.32,83.34,50.87,85.75,80.76,1.92,1.83,2.53,Square_5
-6014.5,82.9,128.33,115.0,105.31,164.68,31.85,73.54,83.8,48.89,87.94,82.9,1.94,1.78,2.57,Square_5
-1783.0,51.49,73.62,65.07,57.31,98.48,21.88,41.92,49.14,24.35,52.26,51.49,1.94,1.69,2.66,Rectangle_3
-2140.0,51.96,78.02,66.65,65.44,101.98,20.76,44.58,52.62,27.98,53.13,51.96,1.86,1.82,2.61,Rectangle_3
-8450.0,82.0,140.82,138.24,130.0,154.24,12.32,81.29,83.18,73.2,87.49,82.0,2.07,1.96,2.26,Circle_5
-8445.5,82.16,140.97,141.74,127.0,154.18,13.61,81.39,81.45,73.53,89.19,82.16,2.11,1.92,2.25,Circle_5
-1141.0,34.0,54.56,50.33,45.34,68.01,11.91,31.36,34.69,22.49,36.91,34.0,1.98,1.79,2.51,Triangle_3
-1511.0,35.86,60.45,56.61,54.49,70.26,8.56,34.86,37.42,28.7,38.46,35.86,1.99,1.92,2.37,Triangle_3
-7136.0,77.75,131.37,129.39,113.23,151.49,19.21,75.81,78.03,63.4,86.0,77.75,2.08,1.85,2.35,Circle_5
-7264.0,78.77,132.81,131.24,113.36,153.84,20.29,76.64,78.75,63.67,87.52,78.77,2.09,1.83,2.36,Circle_5
-1320.0,32.13,55.43,56.09,51.61,58.6,3.54,32.01,31.71,30.16,34.15,32.13,2.12,1.97,2.19,Triangle_3
-1275.0,31.42,54.34,54.08,52.47,56.46,2.01,31.37,31.55,30.13,32.44,31.42,2.09,2.03,2.16,Triangle_3
-1537.5,34.66,59.81,60.21,55.95,63.29,3.69,34.53,34.39,32.5,36.71,34.66,2.11,1.98,2.19,Circle_3
-1329.0,32.07,55.47,55.95,53.25,57.22,2.02,32.03,31.78,31.02,33.29,32.07,2.11,2.02,2.15,Circle_3
-3068.5,67.8,96.64,83.49,77.03,129.4,28.56,54.98,65.31,31.73,67.9,67.8,1.89,1.73,2.66,Rectangle_4
-2934.0,70.51,96.87,85.59,73.54,131.47,30.57,54.98,65.03,30.15,69.77,70.51,1.95,1.64,2.7,Rectangle_4
-2232.0,45.26,75.0,76.42,59.03,89.56,15.31,43.31,43.68,34.37,51.89,45.26,2.15,1.7,2.43,Triangle_4
-2128.0,42.94,72.16,72.18,60.22,84.1,11.94,41.65,42.41,34.32,48.23,42.94,2.11,1.8,2.38,Triangle_4
-2197.5,44.14,74.03,79.76,57.01,85.33,15.0,42.84,40.42,36.42,51.68,44.14,2.25,1.67,2.36,Triangle_4
-2094.5,42.3,71.52,76.06,57.56,80.96,12.34,41.35,39.37,35.97,48.72,42.3,2.22,1.74,2.33,Triangle_4
-6373.0,82.63,130.46,119.92,106.47,164.98,30.64,74.9,83.48,51.87,89.36,82.63,1.98,1.77,2.54,Square_5
-6157.5,82.77,129.1,114.24,108.3,164.77,31.03,74.01,84.79,49.9,87.35,82.77,1.91,1.82,2.55,Square_5
-1491.0,34.71,59.36,57.14,54.67,66.27,6.11,34.26,35.74,30.03,37.01,34.71,2.03,1.96,2.29,Triangle_3
-1382.0,33.52,57.23,54.92,52.5,64.28,6.22,33.03,34.58,28.7,35.81,33.52,2.03,1.95,2.3,Triangle_3
-1876.0,53.05,75.54,62.97,62.48,101.18,22.2,42.96,51.98,24.72,52.17,53.05,1.82,1.8,2.66,Square_3
-1804.0,52.08,74.14,63.63,59.46,99.32,21.91,42.17,50.28,24.28,51.95,52.08,1.88,1.74,2.66,Square_3
-2604.0,45.4,78.07,75.89,73.25,85.07,6.21,45.07,46.48,40.84,47.88,45.4,2.05,1.99,2.25,Triangle_4
-2425.5,43.54,75.12,72.95,72.18,80.23,4.44,43.37,44.69,40.31,45.1,43.54,2.05,2.03,2.21,Triangle_4
-4296.0,63.67,104.32,98.48,87.46,127.03,20.42,60.07,64.87,45.41,69.93,63.67,2.02,1.81,2.46,Square_4
-4182.0,64.54,104.35,102.04,82.0,129.02,23.59,60.12,63.53,44.26,72.57,64.54,2.09,1.7,2.49,Square_4
-5202.5,63.63,109.9,108.17,105.42,116.11,5.55,63.45,64.54,59.77,66.04,63.63,2.07,2.02,2.19,Circle_4
-5349.0,65.08,111.91,111.02,103.23,121.49,9.16,64.61,65.41,58.88,69.53,65.08,2.08,1.96,2.24,Circle_4
-3849.5,62.04,99.89,90.48,85.09,124.08,21.13,57.41,64.2,41.44,66.6,62.04,1.95,1.84,2.5,Rectangle_4
-3550.0,62.91,98.19,90.43,78.85,125.3,24.18,56.34,62.94,38.13,67.94,62.91,1.99,1.74,2.56,Rectangle_4
-4888.0,66.05,109.96,105.48,93.62,130.78,18.98,63.39,67.18,50.2,72.8,66.05,2.04,1.83,2.41,Square_4
-4869.0,67.18,110.7,106.61,91.78,133.72,21.27,63.79,67.7,49.1,74.59,67.18,2.05,1.79,2.44,Square_4
-4587.0,82.03,117.66,101.21,94.63,157.16,34.36,66.97,79.62,39.01,82.28,82.03,1.88,1.75,2.66,Rectangle_5
-4407.5,81.47,116.26,106.21,86.84,155.72,35.52,66.27,76.23,38.58,84.01,81.47,2.01,1.61,2.66,Rectangle_5
-4992.0,63.47,108.73,116.0,94.15,116.04,12.62,62.81,58.88,58.86,70.69,63.47,2.21,1.85,2.22,Circle_4
-5023.0,64.02,109.4,117.03,93.02,118.15,14.2,63.21,59.19,58.44,72.0,64.02,2.22,1.82,2.24,Circle_4
-3356.0,51.68,88.81,93.38,78.92,94.13,8.57,51.29,48.83,48.35,56.7,51.68,2.19,1.9,2.2,Triangle_4
-2217.0,41.43,71.66,70.23,70.01,74.73,2.67,41.37,42.22,39.55,42.34,41.43,2.06,2.05,2.17,Triangle_4
-2071.5,40.57,69.75,72.95,62.2,74.09,6.56,40.28,38.58,37.84,44.41,40.57,2.18,1.9,2.2,Triangle_4
-2040.0,40.25,69.2,72.01,61.85,73.76,6.43,39.96,38.51,37.39,44.0,40.25,2.17,1.9,2.21,Triangle_4
-5269.5,64.47,111.0,112.61,101.51,118.87,8.79,64.09,63.41,59.48,69.38,64.47,2.12,1.94,2.22,Circle_4
-5283.0,64.82,111.37,112.68,100.62,120.81,10.16,64.31,63.9,58.73,70.29,64.82,2.12,1.92,2.24,Circle_4
-3239.5,50.39,86.89,88.68,80.21,91.79,5.99,50.17,49.28,47.34,53.9,50.39,2.13,1.96,2.19,Circle_3
-3287.5,50.94,87.7,90.14,79.61,93.34,7.18,50.64,49.42,47.39,55.11,50.94,2.15,1.93,2.21,Circle_3
-2788.0,49.64,82.86,79.62,70.88,98.08,13.89,47.78,50.5,38.16,54.67,49.64,2.04,1.84,2.4,Square_3
-2778.5,50.14,83.08,76.56,73.06,99.62,14.43,47.86,52.35,37.23,53.99,50.14,1.97,1.89,2.43,Square_3
-7714.0,77.89,134.18,133.09,125.16,144.28,9.6,77.46,78.35,71.45,82.59,77.89,2.08,1.98,2.22,Circle_5
-7972.0,79.34,136.57,139.06,124.42,146.22,11.11,78.85,77.74,73.22,85.6,79.34,2.13,1.94,2.22,Circle_5
-2986.0,66.43,96.41,97.05,63.56,128.63,32.54,55.43,59.4,33.94,72.94,66.43,2.21,1.41,2.66,Rectangle_4
-3124.5,63.65,95.24,90.26,70.58,124.89,27.5,54.57,60.56,34.41,68.72,63.65,2.06,1.6,2.62,Rectangle_4
-2087.0,49.83,76.61,74.43,56.52,98.88,21.27,44.02,47.61,29.23,55.22,49.83,2.1,1.6,2.58,Square_3
-2065.0,48.36,75.22,70.71,58.69,96.25,19.18,43.18,47.63,29.11,52.79,48.36,2.03,1.69,2.56,Square_3
-5321.0,64.53,111.31,110.89,104.45,118.6,7.08,64.26,64.68,59.95,68.16,64.53,2.09,1.99,2.21,Circle_4
-5459.5,65.34,112.72,110.77,107.04,120.35,6.87,65.07,66.35,60.52,68.35,65.34,2.07,2.01,2.21,Circle_4
-6191.5,69.92,120.31,116.25,113.95,130.73,9.1,69.45,71.99,63.16,73.2,69.92,2.04,2.0,2.24,Square_4
-5998.0,69.12,118.66,115.43,110.26,130.29,10.4,68.49,70.66,61.45,73.37,69.12,2.05,1.97,2.26,Square_4
-3403.5,51.25,88.71,88.23,86.77,91.14,2.22,51.22,51.52,49.8,52.34,51.25,2.09,2.06,2.14,Triangle_5
-3478.5,51.82,89.69,91.05,86.95,91.07,2.37,51.78,51.01,51.0,53.34,51.82,2.12,2.04,2.12,Triangle_5
-1995.0,53.87,78.07,75.24,54.92,104.04,24.68,44.7,49.46,26.93,57.69,53.87,2.11,1.51,2.66,Square_3
-2194.5,51.31,78.29,70.06,63.39,101.41,20.3,44.81,51.31,29.0,54.13,51.31,1.94,1.75,2.59,Square_3
-1800.0,54.64,75.72,69.05,55.57,102.53,24.18,43.07,49.92,24.04,55.25,54.64,2.01,1.58,2.69,Rectangle_3
-1837.0,54.12,75.75,66.91,58.18,102.16,23.28,43.06,50.73,24.24,54.2,54.12,1.94,1.66,2.68,Rectangle_3
-6229.5,78.86,127.11,118.19,105.42,157.71,27.26,73.1,80.28,53.01,86.01,78.86,2.0,1.79,2.5,Square_5
-6180.5,78.73,126.74,118.11,104.66,157.46,27.44,72.89,79.96,52.72,85.98,78.73,2.0,1.78,2.5,Square_5
-4065.0,85.08,115.16,102.4,86.02,157.05,37.19,65.31,77.2,35.13,83.6,85.08,1.97,1.61,2.71,Rectangle_5
-4079.0,88.26,116.62,98.02,91.79,160.07,37.75,65.9,80.61,34.07,83.02,88.26,1.85,1.71,2.72,Rectangle_5
-3101.0,64.56,95.7,91.76,69.18,126.15,28.69,54.84,60.53,34.15,69.83,64.56,2.09,1.56,2.63,Rectangle_4
-3582.0,63.11,98.46,87.36,82.38,125.64,23.67,56.45,64.56,38.08,66.71,63.11,1.92,1.81,2.55,Rectangle_4
-1553.0,52.27,71.06,63.89,52.5,96.8,23.0,40.34,47.34,21.87,51.8,52.27,1.99,1.59,2.71,Rectangle_3
-1567.0,51.64,71.59,70.09,47.54,97.14,24.84,40.96,45.31,23.35,54.2,51.64,2.17,1.41,2.7,Rectangle_3
-3039.5,49.89,85.13,87.56,73.25,94.58,10.87,49.17,48.25,43.61,55.63,49.89,2.15,1.84,2.29,Circle_3
-3171.0,50.12,86.18,85.91,79.16,93.48,7.16,49.75,50.14,45.4,53.72,50.12,2.09,1.95,2.24,Circle_3
-2755.5,48.34,81.91,88.68,65.95,91.09,13.88,47.37,44.01,42.33,55.75,48.34,2.25,1.74,2.3,Circle_3
-3202.5,50.78,86.97,87.02,77.83,96.05,9.11,50.21,50.54,44.77,55.32,50.78,2.1,1.91,2.27,Circle_3
-2944.5,49.88,84.56,90.47,68.68,94.54,13.91,48.89,46.1,43.29,57.28,49.88,2.23,1.75,2.3,Circle_3
-2709.5,47.87,81.15,86.84,65.8,90.8,13.44,46.92,44.23,41.5,55.02,47.87,2.23,1.75,2.31,Circle_3
-2697.0,47.45,80.65,85.33,66.75,89.87,12.25,46.61,44.45,41.36,54.02,47.45,2.21,1.78,2.3,Circle_3
-2766.5,47.65,81.21,81.25,71.11,91.26,10.08,46.88,47.34,40.81,52.5,47.65,2.1,1.87,2.31,Circle_3
-2473.0,46.03,77.66,79.65,63.98,89.36,12.81,44.86,44.49,37.84,52.24,46.03,2.16,1.77,2.35,Circle_3
-2734.5,48.87,82.23,88.1,64.44,94.15,15.7,47.57,45.06,40.78,56.86,48.87,2.24,1.7,2.35,Circle_3
-2292.0,45.87,76.17,79.91,58.25,90.35,16.38,44.04,43.11,35.58,53.44,45.87,2.21,1.66,2.42,Circle_3
-2462.0,46.78,78.33,82.73,61.06,91.2,15.55,45.3,43.77,37.76,54.36,46.78,2.21,1.69,2.38,Circle_3
-2077.5,78.8,90.31,73.11,70.18,127.63,32.36,50.4,64.19,21.73,65.27,78.8,1.79,1.69,2.8,Rectangle_4
-2198.5,80.35,92.79,79.61,67.74,131.03,33.64,51.91,64.27,22.81,68.66,80.35,1.93,1.55,2.8,Rectangle_4
-1966.5,74.75,87.3,75.8,63.03,123.07,31.62,48.91,60.08,21.84,64.82,74.75,1.96,1.53,2.8,Rectangle_4
-2077.5,73.09,87.87,70.8,69.64,123.18,30.58,49.24,62.39,22.49,62.82,73.09,1.77,1.73,2.78,Rectangle_4
-1847.5,83.35,88.81,73.68,65.92,126.81,33.14,49.31,62.74,19.63,65.55,83.35,1.87,1.58,2.84,Rectangle_4
-1879.5,81.72,88.59,71.12,68.45,126.21,32.61,49.21,63.39,19.88,64.37,81.72,1.78,1.68,2.83,Rectangle_4
-1679.5,89.11,88.08,69.89,67.54,126.81,33.56,48.57,63.6,17.68,64.44,89.11,1.76,1.66,2.86,Rectangle_4
-1865.0,73.28,85.36,75.64,60.02,120.42,31.35,47.88,58.2,21.47,63.98,73.28,2.01,1.47,2.8,Rectangle_4
-1336.5,106.79,87.13,70.29,63.79,127.32,34.95,47.42,62.91,14.18,65.18,106.79,1.84,1.52,2.92,Rectangle_4
-1111.5,124.11,86.55,72.35,59.84,127.46,35.97,46.8,61.84,12.41,66.15,124.11,2.01,1.31,2.96,Rectangle_4
-1406.0,99.12,86.58,73.82,59.93,125.99,34.83,47.51,60.99,15.67,65.88,99.12,2.0,1.37,2.91,Rectangle_4
-1666.5,93.99,89.58,73.01,66.31,129.42,34.66,49.3,64.09,17.34,66.47,93.99,1.84,1.57,2.88,Rectangle_4
-1390.5,33.71,57.56,59.64,49.41,63.64,7.34,33.25,32.36,29.71,37.67,33.71,2.17,1.84,2.28,Triangle_3
-1307.0,32.4,55.5,53.26,51.62,61.61,5.36,32.03,33.47,28.3,34.32,32.4,2.03,1.97,2.28,Triangle_3
-1314.5,32.97,56.03,53.6,50.7,63.79,6.88,32.33,34.0,27.52,35.46,32.97,2.03,1.93,2.33,Triangle_3
-1495.0,34.87,59.57,60.03,52.4,66.29,6.95,34.4,34.44,30.38,38.37,34.87,2.12,1.88,2.29,Triangle_3
-1346.0,32.89,56.35,56.04,50.8,62.2,5.71,32.53,32.93,29.01,35.65,32.89,2.09,1.92,2.27,Triangle_3
-1554.0,35.37,60.57,60.0,54.64,67.07,6.23,34.97,35.54,31.04,38.31,35.37,2.08,1.92,2.28,Triangle_3
-1387.0,33.14,56.98,54.71,54.04,62.2,4.53,32.89,34.29,29.73,34.65,33.14,2.03,2.01,2.25,Triangle_3
-1303.5,32.47,55.55,55.97,49.2,61.47,6.14,32.07,32.08,28.54,35.59,32.47,2.12,1.89,2.28,Triangle_3
-1144.0,30.81,52.32,50.54,46.75,59.67,6.64,30.19,31.51,25.65,33.4,30.81,2.04,1.91,2.33,Triangle_3
-1320.0,32.1,55.4,55.32,52.2,58.69,3.25,31.99,32.11,30.05,33.8,32.1,2.09,1.99,2.2,Triangle_3
-1420.5,35.16,58.9,54.12,53.23,69.35,9.06,33.95,37.05,27.31,37.48,35.16,1.96,1.93,2.39,Triangle_3
-1479.0,33.76,58.46,59.08,57.22,59.09,1.08,33.75,33.4,33.39,34.46,33.76,2.11,2.06,2.11,Triangle_3
-6647.0,75.93,127.55,127.03,106.78,148.85,21.04,73.61,75.26,60.48,85.1,75.93,2.1,1.8,2.38,Circle_5
-6577.5,76.72,127.85,127.88,104.22,151.46,23.62,73.79,75.46,59.15,86.75,76.72,2.12,1.76,2.41,Circle_5
-6426.5,76.86,127.3,129.28,100.4,152.2,25.96,73.5,74.37,58.14,87.99,76.86,2.15,1.71,2.43,Circle_5
-5475.0,79.43,126.16,143.4,76.49,158.6,43.69,73.61,67.86,55.45,97.52,79.43,2.4,1.33,2.56,Circle_5
-6403.5,78.05,128.31,132.85,97.08,155.0,29.23,74.15,73.98,57.85,90.63,78.05,2.19,1.64,2.45,Circle_5
-6171.5,77.18,126.23,128.44,96.46,153.77,28.72,72.88,74.09,55.74,88.81,77.18,2.16,1.66,2.47,Circle_5
