@relation features_1_cfs_filter

@attribute TouchArea numeric
@attribute SmallestInscribedCircleRadius numeric
@attribute MeanPairedDistance numeric
@attribute MedianPairedDistance numeric
@attribute MinPairedDistance numeric
@attribute MaxPairedDistance numeric
@attribute SDPairedDistance numeric
@attribute MeanCentroidVertexDistance numeric
@attribute MedianCentroidVertexDistance numeric
@attribute MinCentroidVertexDistance numeric
@attribute MaxCentroidVertexDistance numeric
@attribute MeanCircleCenterVertexDistance numeric
@attribute MedianAngleSuccessiveVertices numeric
@attribute MinAngleSuccessiveVertices numeric
@attribute MaxAngleSuccessiveVertices numeric
@attribute class {Circle_4,Rectangle_5,Circle_5,Triangle_4,Triangle_5,Circle_3,Square_5,Square_4,Square_3,Triangle_3,Rectangle_3,Rectangle_4}

@data
-2518,48.36,80.41,89.63,58.14,93.47,19.39,46.63,42.43,39.57,57.89,48.36,2.32,1.58,2.39,Circle_3
-2305.5,47.57,78.32,90.25,53,91.71,21.94,45.53,39.85,38.73,58.02,47.57,2.39,1.48,2.41,Circle_3
-2388,48.82,80.14,93.05,53.24,94.15,23.31,46.63,40.47,39.61,59.82,48.82,2.4,1.45,2.42,Circle_3
-2342,48.84,79.85,92.4,52.09,95.08,24.08,46.5,40.78,38.67,60.04,48.84,2.4,1.43,2.45,Circle_3
-2392.5,48.1,79.39,90.43,54.71,93.05,21.42,46.12,40.99,38.99,58.38,48.1,2.37,1.51,2.41,Circle_3
-2505,48.41,80.43,91.79,57.31,92.2,20.02,46.67,41.02,40.72,58.28,48.41,2.36,1.55,2.37,Circle_3
-3552,52.46,90.71,88.84,88.53,94.76,3.51,52.37,53.48,49.98,53.65,52.46,2.06,2.05,2.17,Triangle_5
-3576,52.74,91.1,88.77,88.28,96.26,4.47,52.6,54,49.53,54.26,52.74,2.05,2.04,2.19,Triangle_5
-3369.5,51.23,88.47,88.12,83.93,93.35,4.72,51.08,51.37,48.2,53.66,51.23,2.09,2,2.19,Triangle_5
-3432.5,52.29,89.76,87.1,83.6,98.6,7.85,51.81,53.58,46.46,55.4,52.29,2.05,1.98,2.26,Triangle_5
-3307.5,50.97,87.83,87.46,81.88,94.15,6.14,50.71,51.09,46.96,54.08,50.97,2.09,1.98,2.22,Triangle_5
-3132,51.28,86.77,80.45,79.85,100,11.46,50.04,54.04,41.76,54.33,51.28,1.97,1.96,2.35,Triangle_5
-3037.5,53.15,87.4,80.96,75.29,105.95,16.31,50.32,55.01,38.33,57.63,53.15,1.98,1.85,2.45,Triangle_5
-2898,51.65,85.15,77.2,75.39,102.86,15.36,49.03,54.33,37.58,55.17,51.65,1.94,1.9,2.44,Triangle_5
-3028.5,52.27,86.68,79.31,76.9,103.83,14.9,49.93,54.87,38.91,56,52.27,1.96,1.9,2.42,Triangle_5
-3093,53.27,87.91,79.85,77.83,106.04,15.74,50.62,56,38.9,56.95,53.27,1.95,1.9,2.44,Triangle_5
-2810.5,50.77,83.83,78.39,72.07,101.02,15.22,48.28,52.34,37.23,55.28,50.77,2,1.85,2.44,Triangle_5
-3010,51.54,86,78.39,77.62,101.98,13.85,49.56,54.47,39.36,54.84,51.54,1.95,1.93,2.41,Triangle_5
-2307,42.66,73.44,74.03,67.42,78.87,5.75,42.4,42.23,39.2,45.77,42.66,2.11,1.95,2.22,Triangle_4
-2359.5,43.42,74.55,78.87,65.74,79.03,7.63,43.06,40.71,40.61,47.85,43.42,2.2,1.88,2.2,Triangle_4
-2241.5,41.97,72.33,73.93,66.37,76.69,5.34,41.76,40.97,39.24,45.08,41.97,2.14,1.95,2.2,Triangle_4
-2369,43.05,74.27,74.63,69.35,78.82,4.74,42.88,42.78,40.21,45.65,43.05,2.11,1.98,2.2,Triangle_4
-2362.5,42.94,74.12,75,69.35,78.01,4.39,42.79,42.38,40.53,45.47,42.94,2.12,1.98,2.18,Triangle_4
-2369.5,43.16,74.38,76.79,67.96,78.39,5.62,42.95,41.67,40.67,46.51,43.16,2.15,1.94,2.19,Triangle_4
-2399,43.67,75.05,76.58,67.54,81.02,6.87,43.33,42.67,39.84,47.49,43.67,2.13,1.92,2.23,Triangle_4
-2406,44.13,75.5,77.08,66.21,83.22,8.61,43.6,43.05,39.05,48.7,44.13,2.14,1.87,2.27,Triangle_4
-2250,43.09,73.44,78,61.55,80.78,10.39,42.44,40.2,38.33,48.8,43.09,2.21,1.8,2.27,Triangle_4
-2327,43.24,74.13,76.97,65.07,80.36,8.03,42.82,41.45,39.24,47.76,43.24,2.17,1.88,2.24,Triangle_4
-2128.5,42.09,71.61,76.49,59.24,79.1,10.79,41.39,38.99,37.21,47.96,42.09,2.22,1.78,2.28,Triangle_4
-2073,42.2,71.33,78.77,56.29,78.92,13.02,41.27,37.4,37.3,49.1,42.2,2.29,1.71,2.29,Triangle_4
-3129,51.82,87.25,85.96,74.41,101.39,13.54,50.35,51.9,41.6,57.54,51.82,2.08,1.83,2.37,Square_3
-2804,49.63,82.93,77.18,73.54,98.08,13.25,47.8,51.75,38.16,53.48,49.63,1.98,1.9,2.4,Square_3
-2765,49.35,82.43,78.19,71.59,97.51,13.47,47.52,50.72,37.96,53.87,49.35,2.02,1.86,2.4,Square_3
-2800.5,50.73,83.69,76.69,73.36,101.02,15.1,48.19,53.01,37,54.56,50.73,1.96,1.88,2.44,Square_3
-2572,49.81,81.06,75.03,68.62,99.54,16.32,46.64,51.21,34.59,54.12,49.81,1.98,1.82,2.47,Square_3
-2213.5,49.27,77.27,71.17,62.39,98.23,18.68,44.35,49.46,30.31,53.27,49.27,1.99,1.75,2.55,Square_3
-2566.5,49.8,81.06,76.49,67.18,99.5,16.64,46.66,50.53,34.68,54.76,49.8,2.02,1.79,2.47,Square_3
-2643,51.1,82.62,77.08,68.59,102.18,17.46,47.52,52.01,34.72,55.83,51.1,2,1.79,2.49,Square_3
-2522,50.54,81.07,73.54,68.59,101.08,17.5,46.59,52.11,33.35,54.31,50.54,1.95,1.83,2.51,Square_3
-2133.5,46.94,74.93,69.63,61.29,93.86,16.92,43.06,47.48,30.55,51.17,46.94,2,1.77,2.52,Square_3
-2179,49.22,76.81,68.77,63.66,98.01,18.53,44.04,50.09,29.73,52.3,49.22,1.94,1.79,2.55,Square_3
-1879.5,46.61,72.3,70.72,53.41,92.76,19.72,41.58,44.61,28.1,52.03,46.61,2.11,1.6,2.57,Square_3
-3979.5,85.06,115.45,112,76.66,157.69,40.62,65.92,73.74,36.48,87.52,85.06,2.16,1.4,2.72,Rectangle_5
-4027.5,84.96,115.74,111.83,77.52,157.88,40.32,66.07,74.06,36.67,87.46,84.96,2.15,1.42,2.71,Rectangle_5
-3821.5,83.02,112.83,108.67,75.82,154,39.26,64.38,72.36,35.59,85.18,83.02,2.14,1.42,2.72,Rectangle_5
-4078,85.31,115.89,108.41,81.22,158.05,38.96,65.95,75.57,36.08,86.2,85.31,2.08,1.49,2.71,Rectangle_5
-3674,84.49,111.85,104.69,77.16,153.71,38.77,63.55,73.18,33.67,83.81,84.49,2.09,1.46,2.73,Rectangle_5
-3652,84.13,111.52,104.8,76.54,153.21,38.78,63.39,72.79,33.68,83.7,84.13,2.1,1.45,2.73,Rectangle_5
-4005.5,80.61,112.32,100.6,84.6,151.74,35.07,63.86,74.72,35.79,81.06,80.61,1.97,1.63,2.69,Rectangle_5
-3657.5,88.82,113.81,105.95,77.78,157.69,40.53,64.5,74.99,32.8,85.72,88.82,2.09,1.44,2.75,Rectangle_5
-3243,87.62,108.69,97.95,76.55,151.58,38.65,61.31,73.09,29.68,81.16,87.62,2.03,1.49,2.77,Rectangle_5
-3565.5,87.14,111.83,101.91,78.77,154.81,38.98,63.28,74.5,32,83.33,87.14,2.04,1.49,2.75,Rectangle_5
-3487.5,87.94,111.64,103.32,76.61,155,39.85,63.21,73.87,31.73,84.02,87.94,2.08,1.44,2.76,Rectangle_5
-3716.5,89.56,114.21,101.36,83.01,158.26,39.24,64.48,77.17,32.11,84.16,89.56,1.98,1.55,2.75,Rectangle_5
-5973,77.43,125.12,124.89,95.71,154.77,29.53,72.15,75,53.29,88.15,77.43,2.13,1.66,2.5,Square_5
-6048.5,77.68,125.47,121.43,99.64,155.32,28.06,72.25,77,52.94,86.8,77.68,2.07,1.72,2.49,Square_5
-5284.5,75.83,119.48,114.83,92.2,151.4,29.87,68.7,74.28,47.67,84.14,75.83,2.07,1.67,2.54,Square_5
-5623.5,81.62,127.25,135.83,82.93,163,40.72,73.74,73.37,51.73,96.13,81.62,2.29,1.41,2.58,Square_5
-4725,77.94,117.09,112.87,85.15,153.26,34.25,67.17,73.59,42.8,85.12,77.94,2.1,1.57,2.61,Square_5
-4446,80.96,116.85,112.51,82.04,156,37.17,66.88,74.14,40.06,86.45,80.96,2.11,1.51,2.66,Square_5
-4481.5,80.96,116.48,105.42,88.55,155.47,34.8,66.41,76.67,39.07,83.48,80.96,1.98,1.64,2.66,Square_5
-4366,79.86,115.34,108.98,83.19,153.84,35.76,65.93,74.01,39.33,84.44,79.86,2.07,1.55,2.66,Square_5
-4265,81.39,115.31,107.94,83.01,154.98,36.55,65.79,74.66,38.09,84.62,81.39,2.06,1.55,2.67,Square_5
-4340.5,78.64,114.05,103.47,86.98,151.71,33.64,65.07,74.88,38.77,81.57,78.64,1.99,1.65,2.65,Square_5
-4083,80.26,112.92,103.09,83.6,152.08,35.28,64.31,74.24,36.67,82.01,80.26,2.01,1.6,2.68,Square_5
-3810,82.77,111.43,93.15,89.02,152.12,35.3,63.06,77.07,33.43,78.68,82.77,1.83,1.74,2.71,Square_5
-1855,55.72,76.85,68.07,58.31,104.18,24.16,43.64,51.5,24.07,55.35,55.72,1.95,1.64,2.69,Rectangle_3
-1841,55.01,76.19,65.25,60.22,103.09,23.44,43.24,51.91,23.9,53.9,55.01,1.88,1.72,2.69,Rectangle_3
-1766,55.06,75.39,67.36,56.36,102.46,24.08,42.8,50.34,23.4,54.67,55.06,1.97,1.61,2.7,Rectangle_3
-1390,59.23,72.06,65.28,50,100.9,26.12,40.61,48.42,19.27,54.14,59.23,2.05,1.45,2.78,Rectangle_3
-1641,54.79,73.95,69.78,50.99,101.08,25.3,42.1,48.03,22.9,55.35,54.79,2.1,1.47,2.72,Rectangle_3
-1686.5,55.03,74.17,63.82,57.45,101.24,23.66,42,50.58,22.36,53.07,55.03,1.9,1.68,2.71,Rectangle_3
-1315,60.93,71.84,67.07,47.2,101.24,27.33,40.53,47.68,18.86,55.04,60.93,2.14,1.35,2.8,Rectangle_3
-1347.5,61.86,72.68,67.03,48.55,102.46,27.4,40.94,48.55,18.86,55.4,61.86,2.11,1.38,2.8,Rectangle_3
-1593.5,53.69,72.51,66.65,51.86,99.02,24.12,41.19,47.78,22.25,53.55,53.69,2.04,1.53,2.71,Rectangle_3
-1379,55.15,69.62,57.2,55.04,96.63,23.41,39.18,48.83,19.05,49.65,55.15,1.81,1.72,2.75,Rectangle_3
-1150.5,53.84,65.65,60.44,44.6,91.92,24.09,37.06,43.75,17.75,49.68,53.84,2.09,1.42,2.78,Rectangle_3
-1181.5,56.79,69.31,72.4,38.01,97.51,29.87,39.86,43.03,20.72,55.83,56.79,2.39,1.08,2.81,Rectangle_3
-6560.5,79.37,131.02,146,91.98,155.08,34.11,76.04,69.69,62.81,95.61,79.37,2.33,1.53,2.43,Circle_5
-5897,76.62,125.02,134.71,88.14,152.2,33.11,72.45,69.7,56.44,91.2,76.62,2.27,1.54,2.47,Circle_5
-6218.5,79.24,128.86,138.93,89.99,157.65,34.94,74.68,71.96,57.68,94.4,79.24,2.28,1.52,2.49,Circle_5
-5574.5,76.55,123.88,138.57,81.02,152.03,37.71,72.04,66.79,56.2,93.13,76.55,2.35,1.43,2.5,Circle_5
-5416.5,77.82,124,137.9,78.64,155.47,40.25,72.15,68.06,53.99,94.39,77.82,2.35,1.38,2.54,Circle_5
-5330.5,76.76,122.3,133.65,79.81,153.44,38.1,71.02,68.29,52.62,92.16,76.76,2.32,1.42,2.54,Circle_5
-5472,76.09,122.11,130.06,84.21,152.05,34.61,70.72,69.53,52.59,90.05,76.09,2.26,1.5,2.52,Circle_5
-5545,77.46,123.76,132.98,83.43,154.86,36.6,71.74,70.08,53.03,92.12,77.46,2.28,1.47,2.53,Circle_5
-5416.5,76.34,122.65,135.57,80.13,152.27,37.76,71.28,67.36,54.17,92.32,76.34,2.33,1.43,2.52,Circle_5
-5681.5,77.95,125.15,136.34,83.49,155.63,37.35,72.64,69.76,54.67,93.48,77.95,2.31,1.45,2.52,Circle_5
-5430,78.23,123.84,134.03,81.02,156.46,38.74,71.86,70.02,52.26,93.29,78.23,2.3,1.42,2.55,Circle_5
-5586.5,77.09,124.16,137,81.84,153.64,37.59,72.14,68.18,55.1,93.13,77.09,2.33,1.44,2.51,Circle_5
-3873.5,66.13,106.28,128.13,62.24,128.47,38.14,62.24,52.01,51.72,82.98,66.13,2.5,1.29,2.5,Circle_4
-3604.5,64.92,103.72,125.03,58.8,127.32,38.92,60.84,51.32,49.41,81.81,64.92,2.5,1.25,2.53,Circle_4
-3320,65.3,102.72,125.3,53.49,129.39,42.69,60.57,51.1,47.59,83.01,65.3,2.55,1.14,2.59,Circle_4
-3524,66.26,104.76,127.31,56.04,130.92,42.23,61.66,52.02,48.94,84.03,66.26,2.53,1.18,2.57,Circle_4
-3590,64.6,103.34,125.3,58.8,125.92,38.58,60.61,50.47,49.95,81.42,64.6,2.51,1.25,2.52,Circle_4
-3354.5,64.88,102.44,124.47,54.49,128.35,41.57,60.32,50.98,47.67,82.3,64.88,2.54,1.17,2.58,Circle_4
-3497.5,64.78,102.9,122.92,57.45,128.32,39.45,60.4,52.09,47.56,81.55,64.78,2.5,1.23,2.56,Circle_4
-3193,64.09,100.44,120.25,53.25,127.82,41.04,59.12,51.52,45.04,80.8,64.09,2.52,1.16,2.6,Circle_4
-3545,63.43,101.76,120.83,59.64,124.81,36.53,59.57,51.28,48,79.44,63.43,2.47,1.29,2.52,Circle_4
-3453.5,63.88,101.78,121.59,57.49,126.25,38.42,59.71,51.32,47.42,80.37,63.88,2.49,1.24,2.55,Circle_4
-3780.5,65.09,104.72,125.16,61.85,127.14,37.13,61.29,51.98,50.35,81.54,65.09,2.48,1.3,2.5,Circle_4
-3438.5,62.55,100.17,117.63,59.08,123.81,35.72,58.61,51.43,46.34,78.06,62.55,2.46,1.29,2.53,Circle_4
-4332,64.97,105.46,98.41,88.09,129.88,21.77,60.68,66.31,44.75,70.98,64.97,2,1.8,2.48,Square_4
-4232,65.55,105.28,100.65,84.1,131.1,23.84,60.58,65.31,43.74,72.69,65.55,2.05,1.73,2.51,Square_4
-3985,65.25,103.37,99.82,79.91,130.38,25.43,59.47,63.95,41.77,72.68,65.25,2.08,1.67,2.53,Square_4
-3888,65.32,102.4,93.72,83.23,130.23,24.67,58.76,65.82,40.09,70.36,65.32,1.98,1.76,2.55,Square_4
-3613.5,63.82,99.18,88.64,81.99,126.92,24.25,56.85,64.81,38.08,67.67,63.82,1.93,1.79,2.56,Square_4
-3330,63.81,96.75,84.85,79.63,125.78,25.27,55.34,64.23,35.37,66.42,63.81,1.9,1.78,2.59,Square_4
-4771,66.78,109.78,105.36,90.91,133.06,21.42,63.25,67.36,48.33,74.05,66.78,2.05,1.79,2.45,Square_4
-4483.5,64.68,106.32,100.8,89.27,128.89,20.38,61.24,65.83,46.72,71.16,64.68,2.02,1.81,2.45,Square_4
-4330,64.36,104.96,95.88,90.43,128.58,20.63,60.39,66.85,44.98,69.34,64.36,1.96,1.85,2.47,Square_4
-4263,64.91,104.85,94.85,89.9,129.81,21.75,60.28,67.39,43.85,69.61,64.91,1.94,1.85,2.49,Square_4
-4027,65.68,103.6,91.93,87.78,131.1,23.9,59.45,67.77,41,69.58,65.68,1.92,1.83,2.54,Square_4
-4270,65.05,105.23,101.24,84.39,130.06,23.1,60.59,64.83,44.5,72.43,65.05,2.06,1.73,2.49,Square_4
-3241,67.46,98.1,85.62,78.41,130.27,28.09,55.91,65.75,33.31,68.68,67.46,1.91,1.73,2.64,Rectangle_4
-2920,69.16,95.89,82.39,75.58,129.71,29.48,54.43,65.22,30.14,67.92,69.16,1.89,1.71,2.69,Rectangle_4
-2828,68.04,94.39,81.74,73.76,127.66,29.09,53.58,63.94,29.71,67.1,68.04,1.9,1.69,2.69,Rectangle_4
-2954,69.36,96.29,80.06,78.64,130.18,29.35,54.64,66.54,30.26,67.11,69.36,1.82,1.78,2.68,Rectangle_4
-2972,71.79,97.74,81.32,78.92,132.98,30.54,55.36,67.67,29.81,68.61,71.79,1.82,1.76,2.7,Rectangle_4
-2732,70.27,94.47,79.65,74.73,129.03,30.03,53.46,65.08,28.3,67,70.27,1.85,1.72,2.71,Rectangle_4
-2700,65.56,91.96,83.49,68.41,123.98,28.73,52.34,60.67,29.68,66.67,65.56,2,1.6,2.68,Rectangle_4
-2388,66.06,88.54,75.89,68.68,121.05,28.38,50.11,60.53,26.46,63.34,66.06,1.89,1.68,2.71,Rectangle_4
-2651,72.75,94.92,82.42,71.59,130.75,31.5,53.63,64.68,27.37,68.84,72.75,1.92,1.63,2.73,Rectangle_4
-2354,74.71,92.32,79.32,68.88,128.76,31.99,51.92,63.56,24.7,67.49,74.71,1.92,1.6,2.77,Rectangle_4
-2383.5,72.92,91.77,77.23,70.61,127.47,31.09,51.65,63.69,25.06,66.2,72.92,1.86,1.67,2.76,Rectangle_4
-2430,72.78,92.24,76.55,72.25,127.91,30.97,51.93,64.38,25.39,66.01,72.78,1.83,1.7,2.75,Rectangle_4
-6904,79.39,131.9,136.69,102.45,156.55,27.37,76.23,75.52,61.33,91.83,79.39,2.18,1.68,2.42,Square_5
-4354,64.71,106.94,122.2,74,124.63,28.56,62.12,54.86,53,78.5,64.71,2.37,1.51,2.4,Circle_4
-3175,98.08,111.91,90.14,87.32,158.27,40.17,62.43,79.74,26.77,80.78,98.08,1.78,1.7,2.81,Rectangle_5
-2024.5,41.21,69.79,67.74,61.47,80.16,9.51,40.27,41.92,33.84,45.03,41.21,2.05,1.88,2.35,Triangle_4
-3948,67.28,104.11,94.85,83.82,133.66,26.18,59.68,67.32,39.69,72.03,67.28,1.97,1.74,2.57,Square_4
-4328.5,66.64,106.46,94.79,91.35,133.24,23.25,61.15,69.29,43.34,70.82,66.64,1.92,1.85,2.51,Square_4
-1618,57.25,74.87,70.38,50.99,103.24,26.41,42.53,48.95,22.24,56.4,57.25,2.11,1.44,2.74,Rectangle_3
-3656,64.73,103.76,124.72,59.94,126.62,37.96,60.81,51.31,49.74,81.37,64.73,2.5,1.27,2.52,Circle_4
-3515,53.23,91.18,94.02,79.91,99.62,10.16,52.66,51.4,47.76,58.83,53.23,2.16,1.87,2.25,Triangle_5
-2398,45.72,76.55,69.87,69.57,90.21,11.83,44.12,48.39,35.44,48.53,45.72,1.95,1.94,2.39,Triangle_4
-1631,36.87,62.72,67.8,51.62,68.73,9.62,36.26,33.63,33,42.13,36.87,2.24,1.77,2.27,Triangle_3
-2849.5,50.85,84.2,78.57,73,101.04,14.85,48.51,52.6,37.7,55.21,50.85,1.99,1.86,2.43,Square_3
-2512.5,48.14,80.07,87.32,59.03,93.86,18.51,46.39,43.42,38.6,57.14,48.14,2.28,1.6,2.4,Circle_3
-2157.5,78.26,91.2,74.95,70.09,128.55,32.44,50.98,64.34,22.45,66.14,78.26,1.82,1.66,2.8,Rectangle_4
-3399,90.53,111.27,95.48,82.97,155.36,38.69,62.55,76.68,29.56,81.39,90.53,1.91,1.6,2.77,Rectangle_5
-2508.5,53.58,85.74,101.02,50.21,105.99,30.87,50.19,43.85,39.75,66.96,53.58,2.46,1.29,2.54,Circle_3
-6827.5,79.9,131.57,130.91,104.89,158.91,27.02,75.9,78.44,58.71,90.54,79.9,2.11,1.72,2.45,Square_5
-4700,79.65,123.72,148.76,63.25,159.15,52.63,72.97,63.71,54.7,100.51,79.65,2.54,1.12,2.63,Circle_5
-1716,37.9,64.32,66,54.12,72.84,9.47,37.15,36.68,32.08,42.68,37.9,2.15,1.81,2.32,Triangle_3
-4624,79.28,123.56,151.65,61.29,157.75,54.01,73.07,61.72,56.4,101.11,79.28,2.57,1.09,2.62,Circle_5
-1496,56.5,72.17,62.1,54.49,99.92,24.34,40.69,49.5,20.18,52.4,56.5,1.91,1.63,2.75,Rectangle_3
-2404,75.31,93.06,76.03,73.41,129.76,31.8,52.27,65.55,24.72,66.54,75.31,1.8,1.72,2.77,Rectangle_4
-2514,51.72,81.85,76.03,66.22,103.31,19.22,47.02,52,32.76,56.29,51.72,2,1.75,2.53,Square_3
-3536.5,53.47,91.52,93.52,80.31,100.72,10.35,52.85,52.11,47.43,59,53.47,2.14,1.88,2.27,Triangle_5
