Participant	FingersCount	TouchArea	SmallestInscribedCircleRadius	MeanPairedDistance	MedianPairedDistance	MinPairedDistance	MaxPairedDistance	SDPairedDistance	MeanCentroidVertexDistance	MedianCentroidVertexDistance	MinCentroidVertexDistance	MaxCentroidVertexDistance	SDCentroidVertexDistance	MeanCircleCenterVertexDistance	MedianCircleCenterVertexDistance	MinCircleCenterVertexDistance	MaxCircleCenterVertexDistance	SDCircleCenterVertexDistance	MeanAngleSuccessiveVertices	MedianAngleSuccessiveVertices	MinAngleSuccessiveVertices	MaxAngleSuccessiveVertices	SDAngleSuccessiveVertices	class
0	3	-2415	45.16	76.35	74.41	66.61	88.02	10.84	44.05	45.74	36.82	49.59	6.55	45.16	45.16	45.16	45.16	0	2.09	2.06	1.87	2.35	0.24	Triangle_4
0	3	-3660	53.69	92.48	94.87	84.38	98.18	7.21	53.4	52.2	50.11	57.89	4.03	53.69	53.69	53.69	53.69	0	2.09	2.14	1.94	2.2	0.14	Triangle_5
0	3	-3557	53.24	91.45	94.3	81.54	98.51	8.84	52.81	51.44	48.74	58.26	4.91	53.24	53.24	53.24	53.24	0	2.09	2.15	1.9	2.23	0.17	Triangle_5
0	3	-2029	53.59	78.16	74.2	56.46	103.82	23.92	44.72	49.92	27.1	57.14	15.68	53.59	53.59	53.59	53.59	0	2.09	2.08	1.56	2.65	0.55	Rectangle_3
0	3	-1836	51.83	75.19	74.09	51.24	100.24	24.52	43.14	46.97	26.21	56.22	15.37	51.83	51.83	51.83	51.83	0	2.09	2.16	1.46	2.66	0.6	Rectangle_3
0	3	-1575.5	36.06	61.4	62.68	52.63	68.88	8.2	35.46	35.12	31.01	40.25	4.63	36.06	36.06	36.06	36.06	0	2.09	2.14	1.84	2.3	0.24	Triangle_3
0	3	-1568	35.98	61.2	60.22	54.04	69.35	7.71	35.32	36.26	30.34	39.37	4.59	35.98	35.98	35.98	35.98	0	2.09	2.08	1.89	2.32	0.22	Triangle_3
0	3	-4956	65.21	110.08	115.45	89.02	125.78	18.96	63.63	61.61	54.45	74.81	10.33	65.21	65.21	65.21	65.21	0	2.09	2.2	1.75	2.34	0.31	Circle_4
0	3	-4980	65.68	110.58	115.13	89.14	127.48	19.57	63.91	62.48	53.91	75.33	10.78	65.68	65.68	65.68	65.68	0	2.09	2.18	1.74	2.36	0.32	Circle_4
0	3	-6288	78.42	128.54	138.8	91.48	155.33	33.14	74.48	71.28	58.82	93.34	17.48	78.42	78.42	78.42	78.42	0	2.09	2.27	1.55	2.46	0.48	Circle_5
0	3	-6307	78.09	128.3	137.88	92.44	154.56	32.15	74.31	71.38	58.9	92.65	17.06	78.09	78.09	78.09	78.09	0	2.09	2.26	1.57	2.45	0.47	Circle_5
0	3	-5048	81.52	120.84	103.32	100.18	159.01	33.1	68.97	81.63	42.35	82.92	23.06	81.52	81.52	81.52	81.52	0	2.09	1.86	1.8	2.62	0.46	Rectangle_5
0	3	-4909	81.36	119.72	101.6	99.46	158.09	33.25	68.28	81.27	41.41	82.15	23.27	81.36	81.36	81.36	81.36	0	2.09	1.85	1.81	2.63	0.46	Rectangle_5
0	3	-3583.5	52.79	91.21	92.66	85.96	95.01	4.69	52.66	51.9	50.47	55.61	2.65	52.79	52.79	52.79	52.79	0	2.09	2.12	1.99	2.17	0.09	Triangle_5
0	3	-3606.5	52.9	91.44	92.36	86.95	95.02	4.11	52.8	52.33	50.72	55.33	2.34	52.9	52.9	52.9	52.9	0	2.09	2.11	2.01	2.16	0.08	Triangle_5
0	3	-3121.5	66.38	96.39	84.6	76.49	128.1	27.75	54.94	64.43	32.67	67.73	19.36	66.38	66.38	66.38	66.38	0	2.09	1.92	1.72	2.64	0.49	Rectangle_4
0	3	-3256.5	66.44	97.61	83.41	80.43	129	27.23	55.67	66.05	33.68	67.27	19.05	66.44	66.44	66.44	66.44	0	2.09	1.86	1.79	2.63	0.47	Rectangle_4
0	3	-3483.5	52.85	90.56	87.24	84.17	100.28	8.56	52.27	54.44	46.35	56.02	5.19	52.85	52.85	52.85	52.85	0	2.09	2.03	1.97	2.28	0.16	Triangle_5
0	3	-3451.5	52.36	89.95	87.21	84.17	98.48	7.54	51.92	53.71	46.76	55.3	4.54	52.36	52.36	52.36	52.36	0	2.09	2.04	1.98	2.26	0.14	Triangle_5
0	3	-3007.5	51.95	86.32	81.39	74.52	103.04	14.89	49.74	53.46	39.07	56.7	9.38	51.95	51.95	51.95	51.95	0	2.09	2.01	1.85	2.42	0.29	Square_3
0	3	-3031.5	51.66	86.32	82.76	74.2	102	14.24	49.77	52.68	39.87	56.77	8.82	51.66	51.66	51.66	51.66	0	2.09	2.04	1.85	2.4	0.28	Square_3
0	3	-3607.5	53.35	91.86	95.26	83.24	97.08	7.52	53.05	51.24	50.09	57.8	4.16	53.35	53.35	53.35	53.35	0	2.09	2.16	1.93	2.19	0.15	Triangle_5
0	3	-3585	53.37	91.74	94.85	82.13	98.23	8.49	52.98	51.42	49.25	58.26	4.7	53.37	53.37	53.37	53.37	0	2.09	2.16	1.91	2.22	0.16	Triangle_5
0	3	-3099	51.37	86.59	80.65	78.41	100.7	12.27	49.93	53.82	41.05	54.92	7.71	51.37	51.37	51.37	51.37	0	2.09	1.98	1.93	2.37	0.24	Square_3
0	3	-3034.5	49.98	85.04	80.06	78.45	96.61	10.05	49.06	52.24	41.89	53.05	6.22	49.98	49.98	49.98	49.98	0	2.09	2	1.96	2.32	0.2	Square_3
0	3	-2691	73.18	95.88	87.21	68.41	132.03	32.69	54.32	63.79	28.16	71.02	22.94	73.18	73.18	73.18	73.18	0	2.09	2.03	1.52	2.73	0.61	Rectangle_4
0	3	-2668	70.99	94.6	86.84	67.27	129.69	31.93	53.69	62.49	28.5	70.08	22.14	70.99	70.99	70.99	70.99	0	2.09	2.04	1.52	2.72	0.6	Rectangle_4
0	3	-4769.5	64.55	108.03	100.4	96.26	127.42	16.92	62.27	67.43	49.95	69.42	10.71	64.55	64.55	64.55	64.55	0	2.09	1.98	1.91	2.39	0.26	Square_4
0	3	-4710.5	64.85	107.87	100.12	94.92	128.57	18.11	62.15	67.54	48.92	70	11.52	64.85	64.85	64.85	64.85	0	2.09	1.98	1.89	2.42	0.28	Square_4
0	3	-2543	45.26	77.46	74.33	71.84	86.21	7.68	44.7	46.74	39.36	48.02	4.68	45.26	45.26	45.26	45.26	0	2.09	2.03	1.97	2.29	0.17	Triangle_4
0	3	-2397	44.54	75.66	71.28	69.43	86.28	9.24	43.65	46.49	37.05	47.41	5.73	44.54	44.54	44.54	44.54	0	2.09	2	1.95	2.33	0.21	Triangle_4
0	3	-2836	68.58	94.69	79.76	76.06	128.25	29.12	53.71	65.07	29.52	66.53	20.96	68.58	68.58	68.58	68.58	0	2.09	1.84	1.75	2.69	0.52	Rectangle_4
0	3	-2886	68.89	95.44	82.73	74.43	129.14	29.48	54.17	64.63	29.99	67.91	21.01	68.89	68.89	68.89	68.89	0	2.09	1.9	1.69	2.69	0.52	Rectangle_4
0	3	-2768	67.15	93.25	79.63	74.06	126.06	28.55	52.93	63.61	29.36	65.81	20.44	67.15	67.15	67.15	67.15	0	2.09	1.87	1.73	2.69	0.52	Rectangle_4
0	3	-2556	69.5	92.12	76.61	73.43	126.32	29.66	52.06	63.97	27.01	65.2	21.7	69.5	69.5	69.5	69.5	0	2.09	1.83	1.74	2.72	0.54	Rectangle_4
0	3	-2766.5	70.34	94.86	79.48	75.66	129.44	30.01	53.69	65.52	28.54	67.01	21.8	70.34	70.34	70.34	70.34	0	2.09	1.84	1.74	2.71	0.53	Rectangle_4
0	3	-2954	66.63	94.88	81.93	75.6	127.09	28.08	53.97	64.14	31.1	66.68	19.85	66.63	66.63	66.63	66.63	0	2.09	1.89	1.73	2.66	0.5	Rectangle_4
0	3	-2774.5	66.88	93.14	77.99	75.66	125.78	28.29	52.87	64.13	29.43	65.05	20.31	66.88	66.88	66.88	66.88	0	2.09	1.83	1.77	2.68	0.51	Rectangle_4
0	3	-2707.5	72.42	95.23	77.47	77.37	130.86	30.86	53.77	66.85	27.59	66.89	22.68	72.42	72.42	72.42	72.42	0	2.09	1.78	1.78	2.73	0.55	Rectangle_4
0	3	-2753	70.72	94.91	79.83	75.21	129.69	30.21	53.7	65.47	28.36	67.27	21.96	70.72	70.72	70.72	70.72	0	2.09	1.85	1.72	2.71	0.54	Rectangle_4
0	3	-2874.5	69.36	95.48	79.63	77.37	129.45	29.44	54.14	65.95	29.62	66.84	21.24	69.36	69.36	69.36	69.36	0	2.09	1.82	1.77	2.69	0.52	Rectangle_4
0	3	-2889	66.24	94.05	82.2	73.82	126.14	28.1	53.51	63.21	30.73	66.57	19.8	66.24	66.24	66.24	66.24	0	2.09	1.91	1.7	2.67	0.51	Rectangle_4
0	3	-2815	65.89	93.03	77.18	76.9	125	27.69	52.86	64.23	30.03	64.33	19.78	65.89	65.89	65.89	65.89	0	2.09	1.81	1.8	2.67	0.5	Rectangle_4
0	3	-3265	51.59	88.01	82.57	82.3	99.16	9.66	50.78	54.15	43.9	54.29	5.96	51.59	51.59	51.59	51.59	0	2.09	1.99	1.98	2.31	0.18	Circle_3
0	3	-3076.5	50.61	85.84	81.3	77.93	98.29	10.91	49.52	52.55	41.77	54.23	6.76	50.61	50.61	50.61	50.61	0	2.09	2.01	1.94	2.34	0.21	Circle_3
0	3	-2952	51.45	85.83	88.48	67.88	101.14	16.79	49.59	49.27	40.34	59.17	9.42	51.45	51.45	51.45	51.45	0	2.09	2.17	1.71	2.4	0.35	Circle_3
0	3	-2920.5	50.37	84.77	88.68	67.9	97.72	15.29	48.99	47.67	41.37	57.94	8.37	50.37	50.37	50.37	50.37	0	2.09	2.19	1.73	2.36	0.33	Circle_3
0	3	-2540	49.18	81.16	88.06	58.6	96.83	20.03	47.03	44.55	38.01	58.52	10.48	49.18	49.18	49.18	49.18	0	2.09	2.28	1.57	2.43	0.46	Circle_3
0	3	-2309	50.54	80.55	88.28	52.35	101.02	25.24	46.79	44.84	34.74	60.79	13.13	50.54	50.54	50.54	50.54	0	2.09	2.32	1.42	2.54	0.6	Circle_3
0	3	-2565	49.65	81.39	84.12	61.33	98.74	18.85	47.03	47.07	36.4	57.63	10.61	49.65	49.65	49.65	49.65	0	2.09	2.19	1.64	2.46	0.42	Circle_3
0	3	-2760	50.31	83.36	84.38	66.07	99.62	16.8	48.12	48.83	38.07	57.47	9.72	50.31	50.31	50.31	50.31	0	2.09	2.14	1.71	2.43	0.36	Circle_3
0	3	-2804.5	50.88	84.04	83.1	67.96	101.08	16.58	48.47	50.29	37.76	57.37	9.94	50.88	50.88	50.88	50.88	0	2.09	2.1	1.75	2.44	0.35	Circle_3
0	3	-2906	50.93	84.96	85.6	68.88	100.4	15.77	49.05	49.8	39.53	57.81	9.16	50.93	50.93	50.93	50.93	0	2.09	2.13	1.75	2.4	0.33	Circle_3
0	3	-2762.5	50.77	83.55	81.32	68.25	101.08	16.53	48.16	50.7	37.01	56.77	10.12	50.77	50.77	50.77	50.77	0	2.09	2.07	1.76	2.45	0.34	Circle_3
0	3	-2780.5	50.93	83.91	83.49	67	101.26	17.13	48.41	50.02	37.51	57.69	10.19	50.93	50.93	50.93	50.93	0	2.09	2.11	1.73	2.44	0.36	Circle_3
0	3	-6174.5	78.76	128.4	140.04	88.87	156.31	35.2	74.48	70.75	58.29	94.39	18.34	78.76	78.76	78.76	78.76	0	2.09	2.3	1.51	2.48	0.51	Circle_5
0	3	-5725.5	76.45	124.53	139.18	83.19	151.21	36.3	72.37	66.83	57.46	92.83	18.32	76.45	76.45	76.45	76.45	0	2.09	2.34	1.46	2.48	0.55	Circle_5
0	3	-6540	85.46	135.82	148.48	88.12	170.88	42.81	78.89	75.93	58.14	102.59	22.37	85.46	85.46	85.46	85.46	0	2.09	2.32	1.41	2.55	0.6	Circle_5
0	3	-6078.5	79.9	129.58	147.31	83.49	157.95	40.27	75.45	68.42	59.99	97.94	19.93	79.9	79.9	79.9	79.9	0	2.09	2.38	1.41	2.49	0.59	Circle_5
0	3	-6144	78.13	127.65	138.52	89.44	154.98	34.1	74	70.59	58.08	93.34	17.88	78.13	78.13	78.13	78.13	0	2.09	2.29	1.53	2.47	0.5	Circle_5
0	3	-6046	78.99	127.99	139.95	86.83	157.2	36.68	74.28	70.65	57.29	94.9	19.07	78.99	78.99	78.99	78.99	0	2.09	2.31	1.48	2.5	0.54	Circle_5
0	3	-5969	78	126.75	138.44	86.76	155.05	35.61	73.54	69.9	57.1	93.62	18.53	78	78	78	78	0	2.09	2.3	1.49	2.49	0.53	Circle_5
0	3	-6082	77.41	126.85	138.96	88.57	153.01	33.89	73.58	69.29	58.59	92.86	17.53	77.41	77.41	77.41	77.41	0	2.09	2.3	1.52	2.46	0.5	Circle_5
0	3	-5800	78.39	126.71	142.44	82.02	155.67	39.26	73.73	68.01	57.54	95.63	19.68	78.39	78.39	78.39	78.39	0	2.09	2.36	1.42	2.5	0.59	Circle_5
0	3	-6014.5	80.12	128.94	142.28	84.81	159.73	39.2	74.92	70.84	57.12	96.8	20.15	80.12	80.12	80.12	80.12	0	2.09	2.33	1.44	2.52	0.58	Circle_5
0	3	-6190.5	79.77	129.22	139.92	88.84	158.9	36.23	74.93	72.04	57.44	95.31	19.1	79.77	79.77	79.77	79.77	0	2.09	2.29	1.5	2.5	0.53	Circle_5
0	3	-5959	80.25	128.52	140.03	85.21	160.31	38.85	74.6	71.73	55.82	96.24	20.36	80.25	80.25	80.25	80.25	0	2.09	2.31	1.45	2.53	0.57	Circle_5
0	3	-2178	57.76	81.95	74.24	61.61	110	25.1	46.68	54.04	26.91	59.09	17.31	57.76	57.76	57.76	57.76	0	2.09	1.99	1.62	2.67	0.53	Rectangle_3
0	3	-2199.5	55.6	80.95	73.16	62.2	107.49	23.63	46.19	53.22	27.67	57.68	16.19	55.6	55.6	55.6	55.6	0	2.09	1.98	1.66	2.64	0.5	Rectangle_3
0	3	-2028	52.71	77.32	69.66	60	102.31	22.17	44.14	50.86	26.74	54.81	15.2	52.71	52.71	52.71	52.71	0	2.09	1.97	1.68	2.64	0.49	Rectangle_3
0	3	-1868	52.26	75.1	66.22	58.82	100.24	22.09	42.77	50.15	25.04	53.13	15.43	52.26	52.26	52.26	52.26	0	2.09	1.93	1.7	2.66	0.5	Rectangle_3
0	3	-1886	52.12	75.3	67.6	57.98	100.32	22.19	42.93	49.76	25.39	53.65	15.32	52.12	52.12	52.12	52.12	0	2.09	1.97	1.67	2.65	0.5	Rectangle_3
0	3	-2079	51.81	77.3	68.26	62.24	101.4	21.09	44.16	51.26	27.46	53.76	14.52	51.81	51.81	51.81	51.81	0	2.09	1.92	1.75	2.61	0.46	Rectangle_3
0	3	-1994	51.95	76.36	65.39	62.8	100.9	21.29	43.55	51.61	26.37	52.67	14.89	51.95	51.95	51.95	51.95	0	2.09	1.87	1.79	2.63	0.47	Rectangle_3
0	3	-1892	52.68	75.54	63.6	62.13	100.9	21.97	42.99	51.68	25.01	52.27	15.57	52.68	52.68	52.68	52.68	0	2.09	1.84	1.79	2.66	0.49	Rectangle_3
0	3	-1583	52.74	71.77	65.01	52.55	97.75	23.35	40.76	47.62	22.16	52.5	16.29	52.74	52.74	52.74	52.74	0	2.09	2.01	1.57	2.71	0.57	Rectangle_3
0	3	-1585.5	52.9	71.77	63.39	54.12	97.8	23.02	40.7	48.27	21.93	51.89	16.35	52.9	52.9	52.9	52.9	0	2.09	1.95	1.63	2.71	0.55	Rectangle_3
0	3	-1783	55.35	75.75	67.48	56.82	102.96	24.15	43	50.67	23.49	54.85	17.03	55.35	55.35	55.35	55.35	0	2.09	1.97	1.62	2.7	0.55	Rectangle_3
0	3	-1734.5	53.59	74.41	69.01	53.49	100.72	24.08	42.37	48.59	23.81	54.72	16.37	53.59	53.59	53.59	53.59	0	2.09	2.05	1.54	2.69	0.58	Rectangle_3
0	3	-2507	44.07	76.21	75.29	73.82	79.51	2.95	44	44.57	42.05	45.37	1.73	44.07	44.07	44.07	44.07	0	2.09	2.07	2.04	2.17	0.07	Triangle_4
0	3	-2471	43.9	75.79	75.93	71.39	80.06	4.34	43.76	43.77	41.25	46.25	2.5	43.9	43.9	43.9	43.9	0	2.09	2.1	1.99	2.19	0.1	Triangle_4
0	3	-2551	44.46	76.88	76.48	74.03	80.13	3.07	44.39	44.66	42.47	46.02	1.79	44.46	44.46	44.46	44.46	0	2.09	2.09	2.03	2.17	0.07	Triangle_4
0	3	-2576	45.11	77.65	80.45	70.21	82.28	6.5	44.84	43.37	42.21	48.94	3.6	45.11	45.11	45.11	45.11	0	2.09	2.16	1.92	2.2	0.15	Triangle_4
0	3	-2362	43.48	74.62	79.08	65.6	79.18	7.81	43.1	40.68	40.61	48	4.25	43.48	43.48	43.48	43.48	0	2.09	2.2	1.88	2.2	0.19	Triangle_4
0	3	-2405	44.3	75.7	81.22	64.35	81.54	9.83	43.74	40.8	40.59	49.83	5.28	44.3	44.3	44.3	44.3	0	2.09	2.23	1.82	2.23	0.23	Triangle_4
0	3	-2519	45.01	77.17	81.61	67.23	82.66	8.62	44.58	42.22	41.54	49.96	4.68	45.01	45.01	45.01	45.01	0	2.09	2.2	1.86	2.22	0.2	Triangle_4
0	3	-2463	44.37	76.17	79.71	67.21	81.61	7.82	44	42.17	40.93	48.89	4.28	44.37	44.37	44.37	44.37	0	2.09	2.18	1.88	2.22	0.18	Triangle_4
0	3	-2407	44.3	75.72	81.27	64.44	81.44	9.76	43.75	40.78	40.67	49.8	5.24	44.3	44.3	44.3	44.3	0	2.09	2.23	1.83	2.23	0.23	Triangle_4
0	3	-2538	45.42	77.68	83.01	66.47	83.57	9.72	44.88	42.05	41.68	50.91	5.23	45.42	45.42	45.42	45.42	0	2.09	2.22	1.83	2.23	0.23	Triangle_4
0	3	-2362	43.28	74.43	76.32	67.05	79.91	6.63	42.98	42.08	39.8	47.05	3.71	43.28	43.28	43.28	43.28	0	2.09	2.14	1.92	2.22	0.16	Triangle_4
0	3	-2493	44.44	76.45	79.62	68.66	81.06	6.78	44.15	42.46	41.55	48.43	3.73	44.44	44.44	44.44	44.44	0	2.09	2.17	1.91	2.2	0.16	Triangle_4
0	3	-4758.5	64.64	108.01	98.35	97.91	127.77	17.11	62.25	68.43	49.66	68.65	10.9	64.64	64.64	64.64	64.64	0	2.09	1.95	1.94	2.4	0.26	Square_4
0	3	-4673.5	64.23	107.16	97.45	96.94	127.1	17.27	61.75	67.99	49.03	68.24	11.02	64.23	64.23	64.23	64.23	0	2.09	1.94	1.93	2.41	0.27	Square_4
0	3	-4932	65.2	109.52	101.71	98.6	128.27	16.31	63.14	68.31	51.29	69.82	10.29	65.2	65.2	65.2	65.2	0	2.09	1.98	1.92	2.38	0.25	Square_4
0	3	-4677	64.31	107.32	102.46	92.36	127.14	17.89	61.87	65.74	49.32	70.55	11.13	64.31	64.31	64.31	64.31	0	2.09	2.03	1.85	2.4	0.28	Square_4
0	3	-4608	64.32	106.85	100.62	92.35	127.58	18.42	61.57	66.24	48.34	70.14	11.63	64.32	64.32	64.32	64.32	0	2.09	2.01	1.86	2.42	0.29	Square_4
0	3	-4657.5	64.3	107.14	100.13	93.96	127.31	17.75	61.74	66.71	48.88	69.63	11.24	64.3	64.3	64.3	64.3	0	2.09	1.99	1.88	2.41	0.28	Square_4
0	3	-5126	67.64	112.57	106.68	97.02	134.01	19.19	64.88	69.41	51.23	73.99	12.04	67.64	67.64	67.64	67.64	0	2.09	2.02	1.85	2.41	0.29	Square_4
0	3	-4336	63.94	104.69	93.86	92.57	127.62	19.88	60.24	67.42	45.3	68.01	12.94	63.94	63.94	63.94	63.94	0	2.09	1.92	1.9	2.46	0.32	Square_4
0	3	-4367.5	64.37	105.33	99.82	87.69	128.47	20.94	60.65	65.34	45.71	70.91	13.24	64.37	64.37	64.37	64.37	0	2.09	2.03	1.8	2.46	0.34	Square_4
0	3	-4161.5	62.8	102.85	99.01	84.29	125.26	20.75	59.25	63.06	44.88	69.82	12.9	62.8	62.8	62.8	62.8	0	2.09	2.05	1.77	2.46	0.35	Square_4
0	3	-4175	63.69	103.37	92.2	90.61	127.32	20.75	59.45	66.95	43.73	67.67	13.62	63.69	63.69	63.69	63.69	0	2.09	1.92	1.89	2.48	0.33	Square_4
0	3	-4239.5	63.15	103.47	93.6	90.79	126.02	19.58	59.55	66.24	44.88	67.53	12.72	63.15	63.15	63.15	63.15	0	2.09	1.94	1.89	2.46	0.32	Square_4
0	3	-3667.5	53.99	92.77	93.62	84.05	100.65	8.33	53.57	53.36	48.91	58.43	4.76	53.99	53.99	53.99	53.99	0	2.09	2.11	1.93	2.24	0.16	Square_3
0	3	-2967.5	50.51	84.92	80.01	75.5	99.25	12.61	48.96	52.39	39.94	54.57	7.89	50.51	50.51	50.51	50.51	0	2.09	2	1.9	2.38	0.25	Square_3
0	3	-2983.5	51.04	85.44	80.01	75.59	100.72	13.42	49.25	53.04	39.56	55.15	8.46	51.04	51.04	51.04	51.04	0	2.09	1.99	1.89	2.39	0.26	Square_3
0	3	-2616	48.86	80.81	76.49	68.82	97.13	14.64	46.56	49.99	36.11	53.57	9.22	48.86	48.86	48.86	48.86	0	2.09	2.02	1.83	2.43	0.31	Square_3
0	3	-2650	48.31	80.74	78.1	68.77	95.34	13.48	46.56	48.92	37.37	53.38	8.26	48.31	48.31	48.31	48.31	0	2.09	2.05	1.83	2.4	0.29	Square_3
0	3	-2543.5	48.94	80.24	75.93	67.18	97.62	15.67	46.21	49.8	35	53.83	9.91	48.94	48.94	48.94	48.94	0	2.09	2.02	1.8	2.46	0.33	Square_3
0	3	-2598	48.71	80.53	75.6	69.12	96.88	14.52	46.39	50.12	35.9	53.15	9.21	48.71	48.71	48.71	48.71	0	2.09	2	1.85	2.43	0.3	Square_3
0	3	-2723.5	50.31	82.75	76.61	71.34	100.28	15.42	47.64	52.09	36.3	54.53	9.9	50.31	50.31	50.31	50.31	0	2.09	1.98	1.85	2.45	0.31	Square_3
0	3	-2901	50.73	84.56	79.65	73.6	100.42	14.07	48.73	52.35	38.64	55.22	8.86	50.73	50.73	50.73	50.73	0	2.09	2.01	1.87	2.41	0.28	Square_3
0	3	-2446.5	51.07	80.78	75.06	65.28	102	19.02	46.4	51.31	32.29	55.59	12.4	51.07	51.07	51.07	51.07	0	2.09	2	1.75	2.53	0.4	Square_3
0	3	-2758	51.14	83.59	74.63	74.03	102.11	16.04	48.1	54	36.02	54.28	10.46	51.14	51.14	51.14	51.14	0	2.09	1.92	1.9	2.46	0.32	Square_3
0	3	-2703.5	50.59	82.79	77.52	69.89	100.96	16.19	47.66	51.8	35.9	55.3	10.34	50.59	50.59	50.59	50.59	0	2.09	2	1.82	2.46	0.33	Square_3
0	3	-4465.5	66.62	109.25	123.07	73.98	130.7	30.78	63.49	57.7	51.81	80.95	15.41	66.62	66.62	66.62	66.62	0	2.09	2.35	1.48	2.45	0.53	Circle_4
0	3	-4338.5	66	107.77	119	73.68	130.63	30.09	62.57	58.52	49.57	79.6	15.42	66	66	66	66	0	2.09	2.32	1.49	2.47	0.53	Circle_4
0	3	-4243.5	65.71	106.95	117.92	72.56	130.36	30.42	62.09	58.32	48.7	79.26	15.62	65.71	65.71	65.71	65.71	0	2.09	2.32	1.48	2.48	0.54	Circle_4
0	3	-4394	66.38	108.38	119.23	74.43	131.47	30.03	62.9	59.1	49.7	79.9	15.46	66.38	66.38	66.38	66.38	0	2.09	2.31	1.5	2.47	0.52	Circle_4
0	3	-4575	67.67	110.51	121.3	76.16	134.06	30.42	64.12	60.4	50.61	81.36	15.71	67.67	67.67	67.67	67.67	0	2.09	2.31	1.5	2.47	0.52	Circle_4
0	3	-4570	68.44	111.21	122.72	75.03	135.88	32.02	64.58	60.67	50.46	82.61	16.43	68.44	68.44	68.44	68.44	0	2.09	2.32	1.47	2.49	0.54	Circle_4
0	3	-3848	64.56	104.02	118.46	65.46	128.14	33.74	60.62	55.16	47.39	79.32	16.65	64.56	64.56	64.56	64.56	0	2.09	2.39	1.38	2.52	0.62	Circle_4
0	3	-4211.5	65.15	106.51	119.97	71.34	128.22	30.73	61.92	56.44	50.03	79.29	15.38	65.15	65.15	65.15	65.15	0	2.09	2.36	1.46	2.46	0.55	Circle_4
0	3	-4230	65.57	106.74	117.66	72.5	130.06	30.3	61.97	58.21	48.63	79.07	15.56	65.57	65.57	65.57	65.57	0	2.09	2.32	1.48	2.48	0.54	Circle_4
0	3	-4063	65.3	105.49	116.21	70.24	130.02	31.3	61.27	57.9	47.11	78.8	16.11	65.3	65.3	65.3	65.3	0	2.09	2.32	1.45	2.51	0.56	Circle_4
0	3	-4280	65.59	107.1	118.53	73.01	129.77	30.06	62.19	58.01	49.35	79.2	15.35	65.59	65.59	65.59	65.59	0	2.09	2.32	1.49	2.47	0.53	Circle_4
0	3	-4060	64.87	105.22	116.84	70	128.81	31.08	61.14	57.09	47.74	78.59	15.82	64.87	64.87	64.87	64.87	0	2.09	2.34	1.45	2.49	0.56	Circle_4
0	3	-4298	64.19	105.82	115.45	75.64	126.37	26.7	61.34	57.79	49.59	76.65	13.88	64.19	64.19	64.19	64.19	0	2.09	2.29	1.56	2.44	0.47	Triangle_5
0	3	-3842	65.13	103.96	114.73	67.05	130.12	32.88	60.43	57.44	45.2	78.66	16.93	65.13	65.13	65.13	65.13	0	2.09	2.34	1.41	2.54	0.6	Triangle_5
0	3	-4274	65.84	107.04	116.21	73.98	130.92	29.56	62.07	59.37	48.09	78.75	15.51	65.84	65.84	65.84	65.84	0	2.09	2.29	1.51	2.49	0.52	Triangle_5
0	3	-3812	64.46	103.17	113.51	67.27	128.74	32.01	59.94	57.07	45.02	77.74	16.55	64.46	64.46	64.46	64.46	0	2.09	2.33	1.42	2.53	0.59	Triangle_5
0	3	-4138	67.59	107.82	118.51	69.89	135.07	33.88	62.65	59.83	46.69	81.44	17.55	67.59	67.59	67.59	67.59	0	2.09	2.33	1.41	2.54	0.6	Triangle_5
0	3	-4030.5	65.47	105.3	115.04	70.24	130.63	31.35	61.13	58.46	46.27	78.64	16.35	65.47	65.47	65.47	65.47	0	2.09	2.31	1.45	2.52	0.56	Triangle_5
0	3	-4147.5	67.09	107.79	120.78	68.95	133.65	34.25	62.73	58.35	48.1	81.75	17.25	67.09	67.09	67.09	67.09	0	2.09	2.36	1.4	2.52	0.61	Triangle_5
0	3	-4288.5	67.79	108.77	118.38	72.57	135.37	32.48	63.12	60.71	47.41	81.25	17.05	67.79	67.79	67.79	67.79	0	2.09	2.31	1.45	2.52	0.56	Triangle_5
0	3	-3709	53.72	92.81	94.34	87.28	96.8	4.94	53.58	52.78	51.28	56.69	2.79	53.72	53.72	53.72	53.72	0	2.09	2.12	1.99	2.17	0.09	Triangle_5
0	3	-3592.5	52.96	91.41	93.94	85.01	95.29	5.59	52.78	51.41	50.58	56.36	3.13	52.96	52.96	52.96	52.96	0	2.09	2.14	1.97	2.17	0.11	Triangle_5
0	3	-3442	52.65	90.24	95.77	78.41	96.54	10.25	52.13	49.18	48.67	58.53	5.55	52.65	52.65	52.65	52.65	0	2.09	2.21	1.86	2.22	0.2	Triangle_5
0	3	-3627	53.59	92.2	96.32	82.8	97.49	8.16	53.25	51.04	50.29	58.41	4.49	53.59	53.59	53.59	53.59	0	2.09	2.17	1.91	2.2	0.16	Triangle_5
0	3	-1691	36.47	62.84	65.46	57.28	65.79	4.82	36.29	34.85	34.65	39.36	2.66	36.47	36.47	36.47	36.47	0	2.09	2.17	1.94	2.18	0.14	Triangle_3
0	3	-1682.5	36.88	63.1	63.32	56.08	69.89	6.91	36.43	36.59	32.36	40.34	3.99	36.88	36.88	36.88	36.88	0	2.09	2.11	1.9	2.28	0.19	Triangle_3
